,ID,name,full_name,club,club_logo,special,age,league,birth_date,height_cm,weight_kg,body_type,real_face,flag,nationality,photo,eur_value,eur_wage,eur_release_clause,overall,potential,pac,sho,pas,dri,def,phy,international_reputation,skill_moves,weak_foot,work_rate_att,work_rate_def,preferred_foot,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,rs,rw,rf,ram,rcm,rm,rdm,rcb,rb,rwb,st,lw,cf,cam,cm,lm,cdm,cb,lb,lwb,ls,lf,lam,lcm,ldm,lcb,gk,1_on_1_rush_trait,acrobatic_clearance_trait,argues_with_officials_trait,avoids_using_weaker_foot_trait,backs_into_player_trait,bicycle_kicks_trait,cautious_with_crosses_trait,chip_shot_trait,chipped_penalty_trait,comes_for_crosses_trait,corner_specialist_trait,diver_trait,dives_into_tackles_trait,diving_header_trait,driven_pass_trait,early_crosser_trait,fan's_favourite_trait,fancy_flicks_trait,finesse_shot_trait,flair_trait,flair_passes_trait,gk_flat_kick_trait,gk_long_throw_trait,gk_up_for_corners_trait,giant_throw_in_trait,inflexible_trait,injury_free_trait,injury_prone_trait,leadership_trait,long_passer_trait,long_shot_taker_trait,long_throw_in_trait,one_club_player_trait,outside_foot_shot_trait,playmaker_trait,power_free_kick_trait,power_header_trait,puncher_trait,rushes_out_of_goal_trait,saves_with_feet_trait,second_wind_trait,selfish_trait,skilled_dribbling_trait,stutter_penalty_trait,swerve_pass_trait,takes_finesse_free_kicks_trait,target_forward_trait,team_player_trait,technical_dribbler_trait,tries_to_beat_defensive_line_trait,poacher_speciality,speedster_speciality,aerial_threat_speciality,dribbler_speciality,playmaker_speciality,engine_speciality,distance_shooter_speciality,crosser_speciality,free_kick_specialist_speciality,tackling_speciality,tactician_speciality,acrobat_speciality,strength_speciality,clinical_finisher_speciality,prefers_rs,prefers_rw,prefers_rf,prefers_ram,prefers_rcm,prefers_rm,prefers_rdm,prefers_rcb,prefers_rb,prefers_rwb,prefers_st,prefers_lw,prefers_cf,prefers_cam,prefers_cm,prefers_lm,prefers_cdm,prefers_cb,prefers_lb,prefers_lwb,prefers_ls,prefers_lf,prefers_lam,prefers_lcm,prefers_ldm,prefers_lcb,prefers_gk,scaled_def,scaled_phy
72,200145,Casemiro,Carlos Henrique Venancio Casimiro,Real Madrid CF,https://cdn.sofifa.org/18/teams/243.png,2138,25,Spanish Primera División,1992-02-23,184.0,80.0,Normal,False,https://cdn.sofifa.org/flags/54@3x.png,Brazil,https://cdn.sofifa.org/18/players/200145.png,42000000.0,195000.0,89300000.0,85,89,62,68,74,72,84,86,3,2,3,Medium,High,Right,52,59,74,82,53,69,59,74,84,78,63,61,66,83,57,86,87,85,85,77,87,86,66,76,66,86,83,87,86,13,14,16,12,12,72.0,69.0,72.0,74.0,79.0,71.0,84.0,83.0,78.0,77.0,72.0,69.0,72.0,74.0,79.0,71.0,84.0,83.0,78.0,77.0,72.0,72.0,74.0,79.0,84.0,83.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,3.923432274637235,9.591350484701104
73,198219,L. Insigne,Lorenzo Insigne,Napoli,https://cdn.sofifa.org/18/teams/48.png,1949,26,Italian Serie A,1991-06-04,163.0,59.0,Normal,True,https://cdn.sofifa.org/flags/27@3x.png,Italy,https://cdn.sofifa.org/18/players/198219.png,45000000.0,115000.0,79900000.0,85,86,90,74,82,89,25,50,3,4,3,High,Medium,Right,83,73,56,83,74,88,83,77,73,90,94,86,96,80,93,70,53,75,44,80,34,26,83,87,61,78,16,24,22,8,4,14,9,10,76.0,85.0,83.0,85.0,77.0,84.0,54.0,39.0,55.0,60.0,76.0,85.0,83.0,85.0,77.0,84.0,54.0,39.0,55.0,60.0,76.0,83.0,85.0,77.0,54.0,39.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.1676881769753675,5.576366560872735
74,193747,Koke,Jorge Resurrección,Atlético Madrid,https://cdn.sofifa.org/18/teams/240.png,2146,25,Spanish Primera División,1992-01-08,178.0,74.0,Normal,True,https://cdn.sofifa.org/flags/45@3x.png,Spain,https://cdn.sofifa.org/18/players/193747.png,47500000.0,84000.0,100900000.0,85,88,72,75,86,82,65,76,3,3,4,High,High,Right,84,71,61,86,56,80,85,76,85,86,74,70,77,84,79,84,61,84,75,81,71,66,82,89,59,75,66,69,51,14,12,5,10,13,77.0,81.0,81.0,83.0,83.0,82.0,76.0,68.0,72.0,75.0,77.0,81.0,81.0,83.0,83.0,82.0,76.0,68.0,72.0,75.0,77.0,81.0,83.0,83.0,76.0,68.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,3.0359892601359557,8.476077172526557
75,193301,A. Lacazette,Alexandre Lacazette,Arsenal,https://cdn.sofifa.org/18/teams/1.png,2063,26,English Premier League,1991-05-28,175.0,73.0,Normal,True,https://cdn.sofifa.org/flags/18@3x.png,France,https://cdn.sofifa.org/18/players/193301.png,48500000.0,180000.0,93400000.0,85,88,86,83,71,85,38,77,3,4,3,High,Medium,Right,64,87,72,79,82,85,74,71,59,84,84,87,87,85,84,81,76,80,79,76,70,40,87,74,84,86,23,42,30,11,6,9,5,6,83.0,82.0,83.0,81.0,74.0,80.0,60.0,54.0,59.0,62.0,83.0,82.0,83.0,81.0,74.0,80.0,60.0,54.0,59.0,62.0,83.0,83.0,81.0,74.0,60.0,54.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.7748860290025588,8.587604503744013
76,193041,K. Navas,Keylor Navas,Real Madrid CF,https://cdn.sofifa.org/18/teams/243.png,1302,30,Spanish Primera División,1986-12-15,185.0,78.0,Normal,True,https://cdn.sofifa.org/flags/72@3x.png,Costa Rica,https://cdn.sofifa.org/18/players/193041.png,24500000.0,165000.0,50200000.0,85,85,89,78,72,88,53,80,3,1,3,Medium,Medium,Right,11,15,11,30,11,16,11,15,37,19,54,53,60,82,61,21,74,39,75,13,32,20,16,54,25,49,12,14,14,89,78,72,80,88,,,,,,,,,,,,,,,,,,,,,,,,,,,85.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2.475498935187779,8.922186497396376
77,192883,H. Mkhitaryan,Henrikh Mkhitaryan,Manchester United,https://cdn.sofifa.org/18/teams/11.png,2148,28,English Premier League,1989-01-21,177.0,75.0,Normal,True,https://cdn.sofifa.org/flags/3@3x.png,Armenia,https://cdn.sofifa.org/18/players/192883.png,39000000.0,195000.0,72200000.0,85,85,86,79,80,87,54,70,3,4,5,High,High,Right,79,77,53,84,81,87,83,64,72,87,88,84,89,82,85,87,71,86,63,75,69,64,82,85,72,79,49,53,55,5,11,14,5,7,79.0,84.0,83.0,84.0,80.0,83.0,70.0,62.0,70.0,73.0,79.0,84.0,83.0,84.0,80.0,83.0,70.0,62.0,70.0,73.0,79.0,83.0,84.0,80.0,70.0,62.0,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,2.522206462266794,7.80691318522183
78,192593,D. Subašić,Danijel Subašić,AS Monaco,https://cdn.sofifa.org/18/teams/69.png,1305,32,French Ligue 1,1984-10-27,191.0,84.0,Lean,False,https://cdn.sofifa.org/flags/10@3x.png,Croatia,https://cdn.sofifa.org/18/players/192593.png,22000000.0,46000.0,41800000.0,85,85,84,79,79,87,53,85,3,1,2,Medium,Medium,Right,11,10,13,24,13,11,24,66,26,19,51,54,42,82,37,24,75,32,80,14,31,20,15,52,23,65,15,14,13,84,79,79,85,87,,,,,,,,,,,,,,,,,,,,,,,,,,,85.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2.475498935187779,9.47982315348365
79,192563,B. Leno,Bernd Leno,Bayer 04 Leverkusen,https://cdn.sofifa.org/18/teams/32.png,1247,25,German Bundesliga,1992-03-04,190.0,83.0,Normal,False,https://cdn.sofifa.org/flags/21@3x.png,Germany,https://cdn.sofifa.org/18/players/192563.png,34000000.0,61000.0,60400000.0,85,88,85,84,74,83,49,85,3,1,4,Medium,Medium,Right,9,9,13,37,10,16,9,8,33,22,46,52,52,81,44,23,73,43,68,14,28,22,7,53,23,62,8,15,18,85,84,74,85,83,,,,,,,,,,,,,,,,,,,,,,,,,,,85.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2.2886688268717204,9.47982315348365
80,192448,M. ter Stegen,Marc-André ter Stegen,FC Barcelona,https://cdn.sofifa.org/18/teams/241.png,1274,25,Spanish Primera División,1992-04-30,187.0,85.0,Normal,True,https://cdn.sofifa.org/flags/21@3x.png,Germany,https://cdn.sofifa.org/18/players/192448.png,35500000.0,155000.0,75400000.0,85,89,84,83,87,86,45,81,3,1,4,Medium,Medium,Right,15,14,11,30,14,17,18,12,38,18,38,50,37,82,43,22,79,35,79,10,43,22,11,57,25,62,10,13,10,84,83,87,81,86,,,,,,,,,,,,,,,,,,,,,,,,,,,85.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2.1018387185556615,9.03371382861383
81,190547,K. Glik,Kamil Glik,AS Monaco,https://cdn.sofifa.org/18/teams/69.png,1612,29,French Ligue 1,1988-02-03,190.0,80.0,Normal,False,https://cdn.sofifa.org/flags/37@3x.png,Poland,https://cdn.sofifa.org/18/players/190547.png,30000000.0,60000.0,57000000.0,85,85,56,32,44,53,86,84,3,2,2,Low,Medium,Right,29,27,85,63,17,51,35,26,59,59,53,58,34,79,55,57,82,72,90,20,86,87,24,23,39,79,85,87,83,10,14,5,8,10,52.0,45.0,48.0,47.0,55.0,50.0,74.0,83.0,72.0,68.0,52.0,45.0,48.0,47.0,55.0,50.0,74.0,83.0,72.0,68.0,52.0,48.0,47.0,55.0,74.0,83.0,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,4.016847328795264,9.368295822266195
82,189332,Jordi Alba,Jordi Alba Ramos,FC Barcelona,https://cdn.sofifa.org/18/teams/241.png,2206,28,Spanish Primera División,1989-03-21,170.0,68.0,Normal,True,https://cdn.sofifa.org/flags/45@3x.png,Spain,https://cdn.sofifa.org/18/players/189332.png,30500000.0,215000.0,62500000.0,85,85,93,69,75,82,81,72,3,3,3,High,Medium,Left,82,73,63,79,60,80,77,64,70,83,93,93,90,82,86,64,81,90,60,66,75,83,77,68,59,75,81,84,83,13,15,13,6,13,75.0,80.0,78.0,78.0,78.0,81.0,80.0,78.0,83.0,84.0,75.0,80.0,78.0,78.0,78.0,81.0,80.0,78.0,83.0,84.0,75.0,78.0,78.0,78.0,80.0,78.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3.783309693400191,8.029967847656739
83,186942,I. Gündoğan,İlkay Gündoğan,Manchester City,https://cdn.sofifa.org/18/teams/10.png,2148,26,English Premier League,1990-10-24,180.0,80.0,Normal,True,https://cdn.sofifa.org/flags/21@3x.png,Germany,https://cdn.sofifa.org/18/players/186942.png,46000000.0,190000.0,88600000.0,85,87,71,74,83,87,64,71,3,4,4,High,Medium,Right,74,72,49,88,75,87,81,74,83,88,73,70,83,87,81,77,62,71,74,74,68,79,79,87,76,86,57,67,64,11,14,5,5,13,76.0,81.0,81.0,84.0,83.0,81.0,77.0,69.0,73.0,75.0,76.0,81.0,81.0,84.0,83.0,81.0,77.0,69.0,73.0,75.0,76.0,81.0,84.0,83.0,77.0,69.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2.989281733056941,7.918440516439284
84,184432,Azpilicueta,César Azpilicueta Tanco,Chelsea,https://cdn.sofifa.org/18/teams/5.png,2099,27,English Premier League,1989-08-28,178.0,78.0,Normal,True,https://cdn.sofifa.org/flags/45@3x.png,Spain,https://cdn.sofifa.org/18/players/184432.png,37500000.0,160000.0,72200000.0,85,87,79,55,75,74,86,78,3,3,3,Medium,Medium,Right,78,46,76,80,51,69,66,58,74,79,78,79,75,86,73,68,76,88,73,60,80,85,62,68,66,78,87,88,87,13,9,10,6,5,68.0,71.0,70.0,72.0,76.0,74.0,82.0,83.0,84.0,83.0,68.0,71.0,70.0,72.0,76.0,74.0,82.0,83.0,84.0,83.0,68.0,70.0,72.0,76.0,82.0,83.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,4.016847328795264,8.699131834961467
85,183898,A. Di María,Ángel Di María,Paris Saint-Germain,https://cdn.sofifa.org/18/teams/73.png,2115,29,French Ligue 1,1988-02-14,180.0,75.0,Lean,True,https://cdn.sofifa.org/flags/52@3x.png,Argentina,https://cdn.sofifa.org/18/players/183898.png,37500000.0,145000.0,69400000.0,85,85,86,77,82,86,47,68,4,5,2,High,Medium,Left,85,74,53,83,77,86,78,72,79,85,86,86,92,80,79,83,72,78,60,77,73,38,82,81,73,82,37,59,56,10,7,11,12,11,77.0,83.0,82.0,83.0,78.0,83.0,66.0,58.0,66.0,70.0,77.0,83.0,82.0,83.0,78.0,83.0,66.0,58.0,66.0,70.0,77.0,82.0,83.0,78.0,66.0,58.0,,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.195253772713691,7.58385852278692
86,180206,M. Pjanić,Miralem Pjanić,Juventus,https://cdn.sofifa.org/18/teams/45.png,2172,27,Italian Serie A,1990-04-02,180.0,70.0,Normal,True,https://cdn.sofifa.org/flags/8@3x.png,Bosnia Herzegovina,https://cdn.sofifa.org/18/players/180206.png,43500000.0,160000.0,75000000.0,85,86,74,71,86,86,67,69,3,4,4,Medium,Medium,Right,80,61,60,89,72,86,86,91,85,89,74,74,79,84,79,78,61,78,65,82,68,74,70,88,79,84,62,70,66,7,7,13,7,8,74.0,80.0,80.0,83.0,83.0,81.0,78.0,70.0,75.0,77.0,74.0,80.0,80.0,83.0,83.0,81.0,78.0,70.0,75.0,77.0,74.0,80.0,83.0,83.0,78.0,70.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,3.129404314293985,7.695385854004375
87,173210,C. Marchisio,Claudio Marchisio,Juventus,https://cdn.sofifa.org/18/teams/45.png,2210,31,Italian Serie A,1986-01-19,180.0,73.0,Normal,True,https://cdn.sofifa.org/flags/27@3x.png,Italy,https://cdn.sofifa.org/18/players/173210.png,33000000.0,160000.0,54500000.0,85,85,78,72,83,84,76,74,3,4,4,High,High,Right,76,61,68,87,76,84,78,78,85,85,78,78,81,86,79,82,68,81,70,82,78,80,80,84,78,84,72,78,80,4,3,4,2,4,76.0,80.0,80.0,82.0,83.0,81.0,81.0,77.0,79.0,80.0,76.0,80.0,80.0,82.0,83.0,81.0,81.0,77.0,79.0,80.0,76.0,80.0,82.0,83.0,81.0,77.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,3.5497720580051175,8.253022510091649
88,172871,J. Vertonghen,Jan Vertonghen,Tottenham Hotspur,https://cdn.sofifa.org/18/teams/18.png,2079,30,English Premier League,1987-04-24,189.0,88.0,Normal,True,https://cdn.sofifa.org/flags/7@3x.png,Belgium,https://cdn.sofifa.org/18/players/172871.png,28500000.0,130000.0,54200000.0,85,85,67,65,73,70,85,81,3,2,3,High,High,Left,68,56,81,79,52,69,58,73,74,74,68,66,62,82,55,86,83,79,81,68,83,86,60,68,68,81,84,86,86,6,10,9,12,7,70.0,69.0,70.0,70.0,74.0,70.0,81.0,83.0,80.0,78.0,70.0,69.0,70.0,70.0,74.0,70.0,81.0,83.0,80.0,78.0,70.0,70.0,70.0,74.0,81.0,83.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3.97013980171625,9.03371382861383
89,170890,B. Matuidi,Blaise Matuidi,Juventus,https://cdn.sofifa.org/18/teams/45.png,2172,30,Italian Serie A,1987-04-09,175.0,70.0,Lean,True,https://cdn.sofifa.org/flags/18@3x.png,France,https://cdn.sofifa.org/18/players/170890.png,28500000.0,145000.0,47000000.0,85,85,78,67,77,75,83,84,3,2,2,High,High,Left,75,65,73,84,72,73,65,52,79,77,79,78,76,84,79,74,84,94,78,66,85,85,68,75,56,82,83,84,81,8,11,5,10,14,73.0,75.0,75.0,76.0,79.0,77.0,83.0,82.0,82.0,82.0,73.0,75.0,75.0,76.0,79.0,77.0,83.0,82.0,82.0,82.0,73.0,75.0,76.0,79.0,83.0,82.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,3.8767247475582205,9.368295822266195
