,year,month,day,dep_time,dep_delay,arr_time,arr_delay,carrier,tailnum,flight,origin,dest,air_time,distance,hour,minute
1464,2014,8,31,752,-8,1534,-6,AS,N537AS,752,PDX,ATL,257,2172,7,52
1465,2014,7,5,2313,-2,609,-12,DL,N820DN,394,PDX,DTW,215,1953,23,13
1466,2014,8,29,551,-9,1130,-15,AA,N4YAAA,1534,PDX,DFW,193,1616,5,51
1467,2014,5,7,1014,1,1235,-14,OO,N692CA,4802,SEA,LAX,113,954,10,14
1468,2014,2,13,1146,-4,1342,-6,OO,N216AG,3496,SEA,FAT,95,748,11,46
1469,2014,4,5,1449,9,1637,-8,VX,N642VA,755,SEA,SFO,90,679,14,49
1470,2014,3,30,726,6,1015,-29,AS,N531AS,855,PDX,KOA,335,2607,7,26
1471,2014,8,30,1057,-2,1858,3,US,N562UW,1861,SEA,CLT,270,2279,10,57
1472,2014,1,19,729,-6,1007,9,AS,N708AS,530,SEA,ONT,127,956,7,29
1473,2014,6,18,1550,0,2112,14,DL,N373DA,2077,PDX,MSP,185,1426,15,50
1474,2014,3,11,749,74,1124,59,WN,N397SW,3609,SEA,ABQ,141,1180,7,49
1475,2014,11,1,1404,-6,2006,6,AA,N3GJAA,2318,SEA,DFW,203,1660,14,4
1476,2014,7,5,2352,-7,520,-28,UA,N38451,1151,SEA,ORD,194,1721,23,52
1477,2014,12,30,1956,26,2244,22,AS,N440AS,129,SEA,FAI,202,1533,19,56
1478,2014,5,15,734,-6,926,-3,AS,N767AS,244,PDX,SFO,89,550,7,34
1479,2014,8,10,858,-7,1043,-4,AS,N564AS,360,SEA,SMF,84,605,8,58
1480,2014,7,24,1931,-4,2151,-13,AS,N615AS,99,SEA,ANC,182,1448,19,31
1481,2014,1,3,1421,47,1607,22,UA,N73278,1210,SEA,SFO,89,679,14,21
1482,2014,5,15,1437,-3,1724,-1,US,N679AW,500,SEA,PHX,139,1107,14,37
1483,2014,2,24,1932,-3,2211,12,AS,N553AS,520,SEA,BUR,125,937,19,32
1484,2014,2,7,1303,3,1809,-8,DL,N666DN,1950,SEA,MSP,162,1399,13,3
1485,2014,5,12,854,-6,1222,13,AS,N569AS,875,SEA,LIH,370,2701,8,54
1486,2014,4,12,1312,-3,1522,-12,B6,N593JB,1521,PDX,LGB,114,846,13,12
1487,2014,10,7,653,-7,921,-12,B6,N558JB,1207,SEA,LGB,130,965,6,53
1488,2014,8,6,1841,1,2047,2,AS,N517AS,302,SEA,SFO,101,679,18,41
1489,2014,3,16,1328,16,2109,7,UA,N575UA,260,SEA,IAD,251,2306,13,28
1490,2014,7,11,3,8,744,9,DL,N813DN,1688,SEA,ATL,260,2182,0,3
1491,2014,4,8,2318,-2,447,-3,AA,N3DRAA,1230,SEA,DFW,187,1660,23,18
1492,2014,9,24,2209,10,620,6,DL,N6704Z,1542,SEA,JFK,288,2422,22,9
1493,2014,2,18,2012,-3,2210,0,OO,N215AG,3490,SEA,FAT,99,748,20,12
1494,2014,9,9,1242,-3,1504,-26,WN,N493WN,156,SEA,SAN,128,1050,12,42
1495,2014,7,24,2241,0,623,-4,UA,N579UA,262,SEA,IAD,265,2306,22,41
1496,2014,8,18,1028,13,1647,-13,AS,N315AS,788,SEA,MSY,240,2086,10,28
1497,2014,5,11,756,-4,1553,-11,UA,N37409,1179,SEA,IAD,268,2306,7,56
1498,2014,6,10,2259,14,711,8,B6,N615JB,498,SEA,BOS,283,2496,22,59
1499,2014,6,29,1835,-5,2116,-14,WN,N237WN,492,SEA,SLC,85,689,18,35
1500,2014,2,4,1153,-6,1350,-15,UA,N418UA,842,SEA,SFO,94,679,11,53
1501,2014,2,28,1016,31,1747,7,AS,N579AS,764,PDX,DCA,249,2350,10,16
1502,2014,11,10,2117,-8,2311,-13,AS,N588AS,350,SEA,OAK,94,671,21,17
1503,2014,3,10,946,-4,1731,-39,AS,N570AS,12,SEA,BOS,262,2496,9,46
1504,2014,10,21,1840,10,2016,1,WN,N733SA,767,PDX,OAK,82,543,18,40
1505,2014,11,21,951,-4,1404,-1,AS,N569AS,851,SEA,HNL,347,2677,9,51
1506,2014,10,29,555,-5,826,-19,DL,N3734B,1831,PDX,SLC,72,630,5,55
1507,2014,5,22,2012,2,2113,12,AS,N705AS,694,SEA,GEG,39,224,20,12
1508,2014,2,1,1013,3,1708,58,AS,N303AS,686,PDX,ORD,199,1739,10,13
1509,2014,11,14,604,4,854,-1,DL,N685DA,1634,SEA,SLC,86,689,6,4
1510,2014,5,17,1048,-4,1415,-14,UA,N87527,1567,SEA,DEN,123,1024,10,48
1511,2014,3,12,1012,-3,1556,-8,AS,N317AS,654,PDX,DFW,200,1616,10,12
1512,2014,8,22,2012,7,2233,-7,VX,N626VA,798,SEA,LAX,122,954,20,12
1513,2014,6,21,822,-8,1409,-16,AA,N3BXAA,42,SEA,ORD,200,1721,8,22
1514,2014,7,8,947,0,1029,2,OO,N217SW,5344,PDX,EUG,29,106,9,47
1515,2014,5,20,513,-2,804,7,US,N153UW,593,SEA,PHX,153,1107,5,13
1516,2014,9,14,2130,5,2312,-3,AS,N587AS,384,PDX,SFO,88,550,21,30
1517,2014,2,8,1129,-3,1508,-10,US,N620AW,614,SEA,PHX,141,1107,11,29
1518,2014,2,13,958,-7,1210,-15,AS,N613AS,580,PDX,SNA,115,859,9,58
1519,2014,6,21,2222,-3,48,-20,AS,N527AS,143,PDX,ANC,194,1542,22,22
1520,2014,3,4,1951,-4,2239,-7,AS,N407AS,129,SEA,FAI,208,1533,19,51
1521,2014,2,5,654,-6,1025,-8,F9,N221FR,358,SEA,DEN,127,1024,6,54
1522,2014,2,11,1534,-1,1608,-8,OO,N580SW,5331,PDX,RDM,27,116,15,34
1523,2014,3,10,1658,-2,1827,-18,WN,N346SW,1825,PDX,OAK,73,543,16,58
1524,2014,12,26,711,-4,1519,-11,AA,N3MBAA,236,SEA,JFK,282,2422,7,11
1525,2014,5,29,1928,18,2150,20,WN,N261WN,276,SEA,LAS,127,867,19,28
1526,2014,7,2,2030,15,2313,8,US,N647AW,648,SEA,PHX,142,1107,20,30
1527,2014,9,2,1544,-6,1820,-4,AS,N551AS,448,SEA,LAX,129,954,15,44
1528,2014,11,11,647,-3,857,-13,AS,N535AS,582,PDX,SNA,115,859,6,47
1529,2014,4,21,1230,20,1444,27,UA,N37427,1238,SEA,SFO,111,679,12,30
1530,2014,7,28,1508,-2,1743,-4,US,N680AW,494,PDX,PHX,139,1009,15,8
1531,2014,1,3,1821,211,2145,200,WN,N430WN,1556,SEA,DEN,117,1024,18,21
1532,2014,2,5,806,-4,1010,-17,AS,N594AS,600,SEA,LAS,109,867,8,6
1533,2014,5,28,2011,21,2253,30,AS,N563AS,137,PDX,ANC,209,1542,20,11
1534,2014,8,11,1307,-8,1457,-6,AS,N611AS,388,PDX,SFO,82,550,13,7
1535,2014,7,4,1027,-8,1404,-11,AS,N553AS,672,SEA,DEN,129,1024,10,27
1536,2014,1,11,1219,14,1314,14,AS,N435AS,674,SEA,GEG,35,224,12,19
1537,2014,4,28,2226,0,2303,-2,OO,N233SW,5353,PDX,EUG,27,106,22,26
1538,2014,5,18,2048,8,2302,3,AS,N435AS,614,SEA,LAS,115,867,20,48
1539,2014,12,14,1145,-5,1741,-26,UA,N425UA,349,SEA,IAH,215,1874,11,45
1540,2014,3,18,1502,47,1633,33,WN,N261WN,414,PDX,OAK,77,543,15,2
1541,2014,2,4,1753,-12,1927,-18,VX,N526VA,948,PDX,SFO,83,550,17,53
1542,2014,6,7,1142,17,1319,35,AS,N559AS,75,SEA,JNU,134,909,11,42
1543,2014,2,8,1651,22,2011,22,F9,N932FR,786,PDX,DEN,106,991,16,51
1544,2014,12,30,1647,32,1852,28,UA,N823UA,587,SEA,SFO,113,679,16,47
1545,2014,1,4,1401,302,2006,314,UA,N14214,1121,SEA,ORD,204,1721,14,1
1546,2014,5,17,540,-5,731,-1,OO,N953SW,6332,PDX,SFO,91,550,5,40
1547,2014,12,7,1748,-7,2016,6,AS,N556AS,562,PDX,LAX,124,834,17,48
1548,2014,1,29,633,-7,838,-9,OO,N224AG,3456,PDX,BUR,105,817,6,33
1549,2014,6,25,1618,-2,1836,-24,AS,N317AS,119,SEA,ANC,182,1448,16,18
1550,2014,5,26,526,-9,844,-21,UA,N36444,1227,PDX,DEN,123,991,5,26
1551,2014,5,24,1233,18,1841,31,AA,N3DYAA,73,SEA,DFW,222,1660,12,33
1552,2014,8,10,1655,-5,2211,5,DL,N375NC,2090,PDX,MSP,180,1426,16,55
1553,2014,8,4,1457,-3,1750,-3,AS,N402AS,650,SEA,PHX,150,1107,14,57
1554,2014,10,7,658,-7,937,-3,VX,N628VA,1780,SEA,LAX,128,954,6,58
1555,2014,2,26,2215,-5,2257,0,OO,N581SW,5440,PDX,RDM,34,116,22,15
1556,2014,6,18,649,-6,1155,-12,DL,N617DL,2090,PDX,MSP,172,1426,6,49
1557,2014,2,22,624,-1,1207,-5,UA,N564UA,732,SEA,ORD,193,1721,6,24
1558,2014,3,28,1557,-3,1802,7,AS,N607AS,346,SEA,OAK,108,671,15,57
1559,2014,2,17,1117,2,1648,-17,AA,N3FRAA,1311,SEA,DFW,192,1660,11,17
1560,2014,10,27,1128,-7,1348,-19,B6,N648JB,107,SEA,LGB,121,965,11,28
1561,2014,6,18,723,-2,1523,3,UA,N36472,1588,PDX,IAD,281,2327,7,23
1562,2014,8,4,1443,28,1737,32,WN,N460WN,449,SEA,SAN,157,1050,14,43
1563,2014,10,6,659,-6,928,-12,VX,N624VA,1780,SEA,LAX,127,954,6,59
1564,2014,11,4,1606,6,1851,-3,AS,N788AS,103,SEA,ANC,208,1448,16,6
1565,2014,7,26,1851,19,2039,9,UA,N16703,1210,PDX,SFO,92,550,18,51
1566,2014,7,10,603,-2,808,-1,AS,N564AS,320,SEA,SFO,108,679,6,3
1567,2014,10,14,1015,-5,1210,5,WN,N751SW,1797,PDX,OAK,101,543,10,15
1568,2014,4,4,1425,-5,1521,0,OO,N301YV,5423,PDX,SEA,37,129,14,25
1569,2014,11,29,1807,7,2057,3,DL,N393DA,2150,SEA,SLC,83,689,18,7
1570,2014,2,26,1614,-1,2008,8,WN,N640SW,567,SEA,PHX,156,1107,16,14
1571,2014,12,20,1221,-4,1453,-11,AS,N613AS,500,SEA,SNA,128,978,12,21
1572,2014,1,6,903,-2,1706,-8,AS,N402AS,8,SEA,EWR,277,2402,9,3
1573,2014,11,8,1121,6,1258,-2,WN,N734SA,4290,SEA,SMF,83,605,11,21
1574,2014,7,30,2217,-3,2253,-7,OO,N292SW,5440,PDX,RDM,30,116,22,17
1575,2014,3,5,758,-2,1525,-12,DL,N688DL,1962,SEA,ATL,241,2182,7,58
1576,2014,8,30,2147,-4,541,-18,UA,N75436,1695,SEA,EWR,273,2402,21,47
1577,2014,8,28,1423,13,2040,40,AA,N3AXAA,2318,SEA,DFW,217,1660,14,23
1578,2014,8,8,715,35,1001,41,AS,N453AS,466,SEA,LAX,128,954,7,15
1579,2014,1,9,1233,8,1403,-2,WN,N452WN,3740,PDX,OAK,76,543,12,33
1580,2014,9,6,923,4,1435,6,DL,N3732J,1453,SEA,MSP,174,1399,9,23
1581,2014,6,15,102,63,838,63,DL,N587NW,1688,SEA,ATL,248,2182,1,2
1582,2014,1,11,659,24,1018,18,WN,N904WN,419,PDX,DEN,120,991,6,59
1583,2014,9,28,656,-4,1031,-3,AS,N523AS,676,SEA,DEN,142,1024,6,56
1584,2014,3,14,611,-4,808,-17,VX,N525VA,751,SEA,SFO,96,679,6,11
1585,2014,3,18,1217,-2,1351,-9,UA,N822UA,353,PDX,SFO,78,550,12,17
1586,2014,6,25,1640,70,57,78,AS,N532AS,14,SEA,EWR,287,2402,16,40
1587,2014,7,14,838,-2,1140,5,AS,N529AS,728,SEA,SLC,91,689,8,38
1588,2014,8,9,1416,-4,1515,-2,AS,N532AS,173,SEA,KTN,101,680,14,16
1589,2014,3,22,1231,26,1800,15,AA,N439AA,1568,PDX,DFW,194,1616,12,31
1590,2014,3,3,1342,25,2105,19,DL,N815DN,701,PDX,ATL,242,2172,13,42
1591,2014,3,3,842,-3,1201,-14,US,N679AW,685,PDX,PHX,122,1009,8,42
1592,2014,8,29,1440,10,1525,1,OO,N825SK,4819,SEA,PDX,26,129,14,40
1593,2014,3,22,1342,-3,1622,-12,AS,N533AS,123,SEA,FAI,203,1533,13,42
1594,2014,7,5,1618,-5,1757,-11,OO,N742SK,5197,PDX,SFO,85,550,16,18
1595,2014,1,22,1412,-5,2002,-3,UA,N523UA,464,PDX,ORD,196,1739,14,12
1596,2014,1,12,643,-2,857,-7,AS,N423AS,560,PDX,LAX,113,834,6,43
1597,2014,8,31,1320,13,2115,6,UA,N78524,1189,SEA,IAD,262,2306,13,20
1598,2014,12,15,1418,-2,1952,-18,AA,N3JCAA,2252,SEA,DFW,192,1660,14,18
1599,2014,11,13,1123,-7,1408,20,AS,N569AS,580,PDX,SNA,119,859,11,23
1600,2014,7,29,1947,67,2328,73,OO,N219AG,3498,SEA,COS,135,1068,19,47
1601,2014,10,17,1628,73,1837,82,AS,N419AS,308,SEA,SFO,104,679,16,28
1602,2014,3,9,1826,-9,2147,-7,AS,N594AS,863,PDX,OGG,345,2562,18,26
1603,2014,4,6,1230,-10,1810,-20,AS,N525AS,692,SEA,SAT,202,1774,12,30
1604,2014,5,7,2243,-2,623,-5,DL,N128DL,825,SEA,ATL,252,2182,22,43
1605,2014,5,4,2101,-6,2158,3,OO,N223SW,5433,SEA,PDX,36,129,21,1
1606,2014,8,27,1807,-3,2347,-7,AS,N589AS,26,SEA,ORD,200,1721,18,7
1607,2014,5,17,1229,9,1832,-3,UA,N68817,1246,SEA,IAH,222,1874,12,29
1608,2014,7,12,1141,6,1738,3,WN,N947WN,4092,SEA,MDW,207,1733,11,41
1609,2014,8,26,1631,-1,1926,3,DL,N6706Q,842,SEA,SLC,99,689,16,31
1610,2014,2,7,NA,NA,NA,NA,OO,N594SW,5553,PDX,SFO,NA,550,NA,NA
1611,2014,5,25,603,3,845,-9,DL,N3745B,1634,SEA,SLC,85,689,6,3
1612,2014,7,19,1501,1,1735,0,VX,N530VA,796,SEA,LAX,128,954,15,1
1613,2014,5,2,1429,19,1805,5,WN,N213WN,121,SEA,ABQ,142,1180,14,29
1614,2014,4,8,1146,1,1334,4,WN,N8613K,524,SEA,SMF,90,605,11,46
1615,2014,9,7,706,-1,1420,-3,DL,N6710E,2509,PDX,DTW,229,1953,7,6
1616,2014,1,27,854,-6,1108,-11,AS,N453AS,614,SEA,LAS,110,867,8,54
1617,2014,9,26,1301,-2,1645,10,F9,N935FR,140,SEA,DEN,136,1024,13,1
1618,2014,2,22,1200,-5,1742,-33,AA,N3EXAA,1628,SEA,ORD,197,1721,12,0
1619,2014,11,1,2045,-5,2244,-14,AS,N583AS,624,PDX,LAS,105,763,20,45
1620,2014,4,21,1046,1,1342,-13,AS,N589AS,851,SEA,HNL,339,2677,10,46
1621,2014,3,19,1705,0,1846,-4,WN,N444WN,147,PDX,SJC,88,569,17,5
1622,2014,4,30,1051,1,1301,6,WN,N279WN,4016,PDX,LAS,105,763,10,51
1623,2014,11,7,1536,11,1849,-1,WN,N785SW,4295,PDX,DEN,119,991,15,36
1624,2014,3,8,1233,273,2007,261,UA,N535UA,419,SEA,IAD,251,2306,12,33
1625,2014,8,8,2134,116,103,120,F9,N208FR,794,PDX,DEN,126,991,21,34
1626,2014,4,11,903,-2,1428,-22,WN,N712SW,1726,SEA,MKE,190,1694,9,3
1627,2014,8,3,558,-2,1151,1,AA,N3GYAA,1094,SEA,DFW,194,1660,5,58
1628,2014,8,22,2029,-1,2251,-11,OO,N804SK,4789,SEA,LAS,112,867,20,29
1629,2014,5,15,1058,-2,1845,-23,US,N107US,2092,SEA,CLT,264,2279,10,58
1630,2014,6,18,2036,11,2237,0,OO,N224AG,3464,PDX,ONT,106,838,20,36
1631,2014,2,14,1741,-4,1950,-1,OO,N219AG,3488,PDX,BUR,114,817,17,41
1632,2014,3,8,1202,-3,1252,-8,AS,N530AS,674,SEA,GEG,36,224,12,2
1633,2014,7,16,712,-8,933,-9,B6,N652JB,1121,PDX,LGB,121,846,7,12
1634,2014,1,21,2051,-9,2143,-5,OO,N294SW,5433,SEA,PDX,33,129,20,51
1635,2014,9,28,1823,3,2106,3,AS,N609AS,630,SEA,PHX,145,1107,18,23
1636,2014,3,11,1823,-7,2033,-10,AS,N708AS,302,SEA,SFO,99,679,18,23
1637,2014,7,6,2025,135,2315,125,OO,N218AG,3458,SEA,SLC,90,689,20,25
1638,2014,1,31,2304,4,139,-19,AS,N433AS,103,SEA,ANC,198,1448,23,4
1639,2014,7,19,727,-3,1017,7,AS,N792AS,478,SEA,LAX,132,954,7,27
1640,2014,12,31,950,-10,1358,-7,HA,N373HA,29,SEA,OGG,333,2640,9,50
1641,2014,11,20,812,-3,1558,-22,AS,N525AS,766,SEA,BWI,266,2335,8,12
1642,2014,7,30,1118,-2,1353,-5,AS,N320AS,460,SEA,LAX,134,954,11,18
1643,2014,1,27,1142,-1,1218,-4,OO,N658CT,5438,PDX,EUG,27,106,11,42
1644,2014,4,15,1055,95,1915,94,AS,N549AS,30,PDX,BOS,294,2537,10,55
1645,2014,4,30,1510,0,1604,-6,AS,N705AS,67,SEA,KTN,97,680,15,10
1646,2014,10,16,1357,8,2057,-1,DL,N801DZ,2424,SEA,DTW,221,1927,13,57
1647,2014,3,25,700,-5,939,17,AS,N527AS,608,SEA,LAS,131,867,7,0
1648,2014,10,22,1902,7,2122,-6,AS,N519AS,464,SEA,LAX,127,954,19,2
1649,2014,8,11,729,-1,853,-7,WN,N436WN,707,PDX,SMF,71,479,7,29
1650,2014,5,20,1850,-5,2117,-18,OO,N608SK,4824,SEA,LAX,122,954,18,50
1651,2014,3,30,811,-4,1032,-4,AS,N562AS,600,SEA,LAS,116,867,8,11
1652,2014,9,9,1238,-11,1433,-27,UA,N73283,1702,SEA,SFO,94,679,12,38
1653,2014,11,10,559,-6,807,-6,AS,N597AS,320,SEA,SFO,98,679,5,59
1654,2014,3,20,1341,-4,1520,-6,AS,N560AS,362,SEA,SMF,82,605,13,41
1655,2014,4,6,1417,2,2012,-3,AA,N3FFAA,125,SEA,ORD,198,1721,14,17
1656,2014,4,9,1017,72,1823,60,AS,N457AS,8,SEA,EWR,283,2402,10,17
1657,2014,7,8,1931,-4,2146,-14,WN,N7728D,4360,SEA,LAS,122,867,19,31
1658,2014,4,28,1041,36,1841,51,AS,N319AS,752,PDX,ATL,272,2172,10,41
1659,2014,9,20,658,-2,834,-16,VX,N624VA,805,PDX,SFO,80,550,6,58
1660,2014,6,7,42,-3,556,5,DL,N125DL,2440,SEA,MSP,173,1399,0,42
1661,2014,7,26,1317,12,2105,-1,US,N817AW,2094,SEA,CLT,245,2279,13,17
1662,2014,10,5,1417,26,2009,26,UA,N78448,112,PDX,ORD,204,1739,14,17
1663,2014,12,23,1005,0,1320,-9,F9,N949FR,788,PDX,DEN,124,991,10,5
1664,2014,7,1,1119,-6,1308,3,AS,N577AS,364,SEA,SMF,88,605,11,19
1665,2014,6,30,748,-7,1022,6,AS,N625AS,522,SEA,BUR,130,937,7,48
1666,2014,7,21,1457,-3,1731,-4,VX,N521VA,796,SEA,LAX,134,954,14,57
1667,2014,9,15,658,-9,1417,-6,DL,N696DL,2509,PDX,DTW,224,1953,6,58
1668,2014,1,18,1611,-14,1810,-25,OO,N219AG,3494,PDX,SBA,106,784,16,11
1669,2014,1,9,1739,79,1924,64,WN,N917WN,20,SEA,OAK,91,672,17,39
1670,2014,5,19,1212,11,1801,-5,UA,N26210,1175,PDX,IAH,209,1825,12,12
1671,2014,4,1,1023,3,1629,-3,AS,N409AS,730,SEA,IAH,223,1874,10,23
1672,2014,7,6,1953,-4,2128,-26,UA,N847UA,416,PDX,SFO,80,550,19,53
1673,2014,8,6,542,2,911,1,UA,N513UA,244,SEA,DEN,129,1024,5,42
1674,2014,7,11,2007,22,2215,4,DL,N817DN,1581,SEA,ANC,174,1448,20,7
1675,2014,6,10,1200,0,1748,-24,UA,N37408,1609,PDX,IAH,207,1825,12,0
1676,2014,12,21,1751,-4,2124,-18,OO,N812SK,4819,SEA,PHX,119,1107,17,51
1677,2014,11,25,2350,65,109,54,WN,N200WN,584,PDX,SMF,66,479,23,50
1678,2014,10,27,1831,-3,2104,-11,DL,N6706Q,952,PDX,SLC,76,630,18,31
1679,2014,9,28,658,-2,738,-8,AS,N799AS,413,PDX,SEA,26,129,6,58
1680,2014,8,11,1957,2,2206,6,WN,N7714B,204,SEA,OAK,107,671,19,57
1681,2014,3,16,554,-6,834,-9,AS,N706AS,632,SEA,PHX,135,1107,5,54
1682,2014,3,1,1711,-8,1932,-2,OO,N806SK,4693,PDX,LAX,102,834,17,11
1683,2014,6,17,1204,14,1746,16,AS,N529AS,748,SEA,STL,205,1709,12,4
1684,2014,10,13,731,11,1239,-1,WN,N7720F,826,PDX,MCI,172,1482,7,31
1685,2014,12,29,1132,17,1513,26,OO,N779SK,6443,SEA,DEN,132,1024,11,32
1686,2014,10,12,1851,21,2029,14,WN,N653SW,767,PDX,OAK,79,543,18,51
1687,2014,11,30,2154,14,537,-1,B6,N648JB,264,SEA,JFK,265,2422,21,54
1688,2014,11,4,528,-2,702,-15,UA,N77295,1175,PDX,SFO,82,550,5,28
1689,2014,1,6,1931,-4,2224,27,AS,N552AS,520,SEA,BUR,121,937,19,31
1690,2014,7,13,2107,-3,2342,-17,AS,N552AS,145,PDX,FAI,199,1640,21,7
1691,2014,11,11,1028,-2,1407,-11,AS,N464AS,656,SEA,PHX,133,1107,10,28
1692,2014,11,14,606,1,812,-1,AS,N619AS,320,SEA,SFO,97,679,6,6
1693,2014,12,11,910,0,1222,36,AS,N523AS,442,SEA,LAX,154,954,9,10
1694,2014,8,1,757,-11,1042,-7,B6,N523JB,1207,SEA,LGB,137,965,7,57
1695,2014,5,11,2101,66,2234,51,UA,N477UA,416,PDX,SFO,74,550,21,1
1696,2014,9,23,1651,370,31,371,DL,N1201P,1702,PDX,ATL,249,2172,16,51
1697,2014,6,29,1431,11,2004,-6,AA,N4XPAA,225,PDX,DFW,189,1616,14,31
1698,2014,8,16,1155,3,1753,-10,UA,N38443,1567,PDX,IAH,215,1825,11,55
1699,2014,7,8,600,0,819,-11,AS,N548AS,81,SEA,ANC,183,1448,6,0
1700,2014,9,13,1416,1,1624,4,AS,N548AS,316,SEA,SFO,99,679,14,16
1701,2014,7,22,1104,4,1402,7,AS,N461AS,648,SEA,TUS,158,1216,11,4
1702,2014,2,8,1047,7,1533,-12,OO,N217AG,3468,SEA,OMA,145,1368,10,47
1703,2014,7,29,737,-5,1323,-12,UA,N446UA,618,SEA,ORD,203,1721,7,37
1704,2014,9,2,554,-6,1247,-27,DL,N810DN,822,SEA,DTW,207,1927,5,54
1705,2014,5,1,1648,-2,1923,-4,AS,N705AS,448,SEA,LAX,133,954,16,48
1706,2014,12,24,725,0,932,3,AS,N317AS,244,PDX,SFO,87,550,7,25
1707,2014,8,20,1508,-7,2052,-3,AA,N598AA,157,PDX,DFW,194,1616,15,8
1708,2014,3,31,1439,99,1727,87,AS,N517AS,726,SEA,SLC,95,689,14,39
1709,2014,10,7,619,-6,826,-11,OO,N225AG,3460,PDX,ONT,113,838,6,19
1710,2014,3,25,646,51,1001,41,WN,N730SW,1126,PDX,DEN,122,991,6,46
1711,2014,3,8,1243,-4,1900,21,UA,N823UA,464,PDX,ORD,207,1739,12,43
1712,2014,1,3,1305,0,1832,-19,AS,N548AS,664,SEA,DFW,186,1660,13,5
1713,2014,11,14,941,36,1509,14,AA,N5CNAA,312,SEA,DFW,182,1660,9,41
1714,2014,7,18,626,11,817,-3,VX,N526VA,751,SEA,SFO,99,679,6,26
1715,2014,8,5,609,-1,1218,-12,WN,N955WN,2010,SEA,HOU,228,1894,6,9
1716,2014,8,20,2347,-3,230,10,AS,N764AS,121,SEA,ANC,200,1448,23,47
1717,2014,12,11,1838,98,2103,122,AS,N626AS,620,PDX,LAS,123,763,18,38
1718,2014,8,5,557,-3,1303,-11,DL,N3765,822,SEA,DTW,226,1927,5,57
1719,2014,7,16,1206,-4,1439,-7,OO,N216AG,3486,SEA,LGB,137,965,12,6
1720,2014,10,28,1017,-3,1153,-12,WN,N250WN,1797,PDX,OAK,85,543,10,17
1721,2014,5,29,1856,-11,2121,-8,OO,N611SK,4792,PDX,LAX,117,834,18,56
1722,2014,3,30,1840,-5,2112,-4,AS,N614AS,510,SEA,SNA,133,978,18,40
1723,2014,7,18,853,-7,1132,-12,AS,N615AS,502,SEA,SNA,136,978,8,53
1724,2014,8,15,1202,0,1453,-2,OO,N962SW,6490,SEA,LAX,133,954,12,2
1725,2014,6,13,645,0,1224,-4,AS,N464AS,662,SEA,DFW,193,1660,6,45
1726,2014,4,17,2249,4,616,-4,DL,N129DL,2188,SEA,ATL,245,2182,22,49
1727,2014,9,16,1049,41,1314,40,OO,N554CA,4784,SEA,LAS,118,867,10,49
1728,2014,6,11,1,11,233,16,AS,N768AS,121,SEA,ANC,194,1448,0,1
1729,2014,4,24,522,2,748,-2,US,N542UW,649,PDX,PHX,131,1009,5,22
1730,2014,7,15,1503,-3,1841,0,UA,N564UA,457,SEA,DEN,135,1024,15,3
1731,2014,8,30,1214,-1,1455,11,DL,N396DA,2436,SEA,ANC,197,1448,12,14
1732,2014,7,28,1037,-3,1406,-14,WN,N283WN,536,SEA,DEN,130,1024,10,37
1733,2014,8,28,1940,-5,2216,-12,AS,N793AS,99,SEA,ANC,191,1448,19,40
1734,2014,3,13,1513,-17,2025,-19,DL,N915DN,2430,PDX,MSP,166,1426,15,13
1735,2014,1,5,2220,0,2256,-1,OO,N584SW,5440,PDX,RDM,28,116,22,20
1736,2014,11,20,627,-8,843,-14,AS,N513AS,576,PDX,SAN,124,933,6,27
1737,2014,2,20,557,-3,837,-11,DL,N6711M,1831,PDX,SLC,75,630,5,57
1738,2014,8,5,2012,-3,2300,-5,US,N678AW,648,SEA,PHX,147,1107,20,12
1739,2014,3,14,1410,6,2017,0,UA,N430UA,326,SEA,IAH,225,1874,14,10
1740,2014,1,9,639,-6,903,-2,AS,N431AS,560,PDX,LAX,106,834,6,39
1741,2014,10,31,1939,-6,2310,6,F9,N934FR,794,PDX,DEN,133,991,19,39
1742,2014,7,5,553,-12,1340,-18,UA,N820UA,250,PDX,IAD,270,2327,5,53
1743,2014,3,16,651,1,1237,-8,AA,N3HLAA,2218,PDX,ORD,201,1739,6,51
1744,2014,6,26,820,-10,1418,3,AS,N627AS,28,SEA,ORD,214,1721,8,20
1745,2014,9,29,826,-4,1113,-17,AS,N590AS,867,SEA,OGG,330,2640,8,26
1746,2014,9,4,1142,-8,1357,-14,AS,N614AS,638,SEA,LAS,120,867,11,42
1747,2014,12,26,703,3,815,25,AS,N760AS,415,PDX,SEA,35,129,7,3
1748,2014,5,19,1151,1,1428,-17,AS,N533AS,809,PDX,OGG,325,2562,11,51
1749,2014,9,11,629,-1,1348,-26,DL,N824DN,968,SEA,ATL,240,2182,6,29
1750,2014,3,17,602,-3,927,-12,F9,N203FR,144,SEA,DEN,121,1024,6,2
1751,2014,5,6,605,5,1207,-1,UA,N812UA,470,PDX,IAH,221,1825,6,5
1752,2014,7,30,1648,18,1826,12,AS,N518AS,402,PDX,SJC,85,569,16,48
1753,2014,4,27,1001,-4,1323,-7,WN,N451WN,2920,PDX,DEN,122,991,10,1
1754,2014,3,9,2002,17,2152,18,UA,N829UA,416,PDX,SFO,93,550,20,2
1755,2014,8,31,1247,12,1405,10,AS,N779AS,63,SEA,SIT,122,861,12,47
1756,2014,7,23,2357,7,526,-4,AS,N431AS,660,SEA,DFW,193,1660,23,57
