,headbreadth,headcircumference,headlength,tragiontopofhead,n_hairs,measurement_error
2258,148,558,197,127,100015.84662039588,0.1
2259,147,564,195,135,100011.35483968796,0.1
2260,155,583,200,131,100005.23372943912,0.1
2261,152,584,204,135,99995.23068602355,0.1
2262,158,583,197,135,100015.03561224109,0.1
2263,156,592,213,140,99986.32832274961,0.1
2264,147,553,188,132,100000.67392919821,0.1
2265,148,567,198,132,100004.85177553662,0.1
2266,158,573,195,142,100012.87126933203,0.1
2267,147,560,192,126,99984.73572300626,0.1
2268,161,577,197,141,99969.35858643896,0.1
2269,163,603,211,135,100001.15370313288,0.1
2270,147,555,195,128,100003.17427155343,0.1
2271,160,582,199,133,100001.73680272675,0.1
2272,150,567,194,130,99991.22753138687,0.1
2273,148,545,187,125,99999.5583920016,0.1
2274,147,558,201,134,99984.59920928658,0.1
2275,150,560,197,134,100004.20593391683,0.1
2276,158,585,202,130,100008.9258839583,0.1
2277,154,575,196,129,99992.67968115397,0.1
2278,151,570,194,121,99979.96058232174,0.1
2279,157,577,198,135,99998.70218289744,0.1
2280,148,572,203,136,99998.014996806,0.1
2281,150,570,198,129,99999.19393005672,0.1
2282,153,576,202,128,100013.03575451457,0.1
2283,150,548,188,123,100001.38595479119,0.1
2284,148,553,187,127,100020.84122847693,0.1
2285,150,586,209,127,100003.80743453311,0.1
2286,162,603,212,140,99989.12766329331,0.1
2287,151,588,206,139,100011.33613458279,0.1
2288,157,588,198,135,99999.09655632387,0.1
2289,152,553,192,133,99995.11229142667,0.1
2290,154,578,200,135,100002.79401351223,0.1
2291,149,577,200,130,100001.147838114,0.1
2292,160,596,206,134,99984.41405807182,0.1
2293,157,587,206,135,99991.50481223586,0.1
2294,157,555,190,121,100011.52006570014,0.1
2295,158,605,211,138,100001.75927892461,0.1
2296,155,560,192,133,100006.38985953694,0.1
2297,156,557,195,134,100010.20152644516,0.1
2298,158,550,188,127,100017.92613071633,0.1
2299,154,589,204,142,99993.60903499805,0.1
2300,149,555,199,139,99992.96604941474,0.1
2301,156,586,207,127,99990.75490405453,0.1
2302,158,583,197,136,99993.99549458444,0.1
2303,154,582,201,143,99990.87413232872,0.1
2304,161,567,196,142,99999.84999267502,0.1
2305,148,566,201,120,99998.9176723108,0.1
2306,148,581,203,129,100005.81238271721,0.1
2307,157,598,211,143,99988.09348766439,0.1
2308,154,582,204,137,99993.46175476686,0.1
2309,160,602,203,132,100003.59461065652,0.1
2310,156,573,197,137,100006.98647977583,0.1
2311,159,584,200,139,99976.83382689582,0.1
2312,165,599,204,132,99993.97929377644,0.1
2313,150,562,197,120,99997.46379610406,0.1
2314,157,562,193,134,99979.58845820662,0.1
2315,158,567,193,127,100004.48700356773,0.1
2316,158,594,204,131,100012.0412752626,0.1
2317,160,577,195,138,99980.56900587695,0.1
2318,166,570,193,142,99984.35071232027,0.1
2319,155,588,205,131,100009.52182126741,0.1
2320,157,574,199,134,100011.35339228119,0.1
2321,157,560,187,134,99987.27224362537,0.1
2322,150,576,201,130,99990.12379287297,0.1
2323,154,592,198,143,100006.59418806736,0.1
2324,152,582,204,134,99997.56976268307,0.1
2325,157,588,205,137,99994.78683569227,0.1
2326,151,561,196,127,100015.94137379633,0.1
2327,154,597,213,143,100002.9779903846,0.1
2328,159,580,205,129,99981.80551157797,0.1
2329,155,582,204,138,100002.53313905722,0.1
2330,161,576,190,126,99985.9474233999,0.1
2331,146,564,196,126,100007.42056579716,0.1
2332,159,585,201,126,100009.8199365772,0.1
2333,156,556,191,140,100004.3856199809,0.1
2334,154,567,197,135,100009.2781985294,0.1
2335,160,580,197,133,100019.64279457256,0.1
2336,156,568,200,143,100007.26679966037,0.1
2337,160,603,211,136,99996.2804005916,0.1
2338,149,561,199,124,99989.06696091233,0.1
2339,158,588,204,140,100002.24450734693,0.1
2340,153,555,191,131,99989.64961829726,0.1
2341,158,560,189,136,99985.61254726908,0.1
2342,156,584,204,129,99995.38150495061,0.1
2343,154,571,200,126,99982.21681874867,0.1
2344,168,593,199,127,99986.99526217072,0.1
2345,160,590,205,127,100005.01156390998,0.1
2346,154,579,208,135,99995.24744726637,0.1
2347,169,594,202,136,99996.93365619297,0.1
2348,163,613,216,138,99999.74083901342,0.1
2349,153,560,192,136,99980.45808184275,0.1
2350,155,560,191,135,100001.86223745518,0.1
2351,165,577,195,125,99999.96170056931,0.1
2352,155,566,196,131,99999.5479353029,0.1
2353,154,574,204,127,100003.42846310596,0.1
2354,148,544,190,120,99978.35072430594,0.1
2355,155,574,201,126,100019.1182951204,0.1
2356,147,558,185,130,99996.96648885222,0.1
2357,150,560,202,131,99985.65786283009,0.1
2358,156,571,198,127,100001.11529878539,0.1
2359,146,569,200,129,99987.2883227691,0.1
2360,153,578,201,133,100000.66392699846,0.1
2361,147,558,192,126,100005.40602232092,0.1
2362,157,585,206,130,99986.81103172568,0.1
2363,152,575,196,138,100008.45426429123,0.1
2364,151,566,196,132,100001.31092199674,0.1
2365,154,570,202,126,100003.49083684217,0.1
2366,140,535,186,132,100004.04068105148,0.1
2367,154,548,194,125,100005.12434146805,0.1
2368,154,588,207,129,100011.20361799576,0.1
2369,158,588,201,145,100008.60454447777,0.1
2370,158,568,188,137,100004.86910353474,0.1
2371,152,557,188,126,99992.35660373732,0.1
2372,158,585,199,136,100002.86331102467,0.1
2373,157,576,199,127,99994.42166045596,0.1
2374,156,544,178,120,99985.51247726328,0.1
2375,157,584,200,122,99999.58623124787,0.1
2376,162,598,206,124,99990.8718990325,0.1
2377,153,562,190,130,100011.35141385788,0.1
2378,146,556,194,133,99999.62290805801,0.1
2379,155,577,201,118,100000.4526256872,0.1
2380,158,594,200,130,100007.75206118594,0.1
2381,152,600,206,130,99995.81876078084,0.1
2382,152,560,196,130,99997.4340514159,0.1
2383,144,558,196,129,100011.646711623,0.1
2384,160,575,194,132,99986.16321398431,0.1
2385,155,587,207,134,99991.33044781568,0.1
2386,156,562,194,127,99998.66306127759,0.1
2387,157,585,205,135,100007.8478919106,0.1
2388,163,596,203,133,100002.4979247395,0.1
2389,148,574,200,138,99988.42483162276,0.1
2390,160,572,196,125,99990.80226029476,0.1
2391,156,588,206,130,100016.94460019797,0.1
2392,153,573,198,134,100003.1626928139,0.1
2393,150,558,192,130,99993.81558777584,0.1
2394,160,580,201,134,99995.15722479428,0.1
2395,163,593,204,141,100037.40248903703,0.1
2396,148,576,203,127,100013.4027191033,0.1
2397,144,557,193,135,99983.63525989057,0.1
2398,154,598,209,144,99995.41225024457,0.1
2399,147,565,197,128,100007.228226834,0.1
2400,152,578,199,125,99997.24518917037,0.1
2401,157,579,200,130,100011.390532955,0.1
2402,148,579,207,139,100017.64249579037,0.1
2403,154,548,186,127,100000.07560395038,0.1
2404,143,585,204,129,100002.9473951486,0.1
2405,163,600,208,137,99998.31337713255,0.1
2406,150,584,205,130,100008.82799066107,0.1
2407,158,586,204,137,100014.99925163502,0.1
2408,158,587,202,130,100009.34395373982,0.1
2409,153,549,190,133,99989.17022394287,0.1
2410,157,578,199,127,100007.54363069824,0.1
2411,152,596,213,138,99994.2124606667,0.1
2412,148,575,206,131,100017.48361966157,0.1
2413,158,589,206,130,100004.76283815707,0.1
2414,160,599,208,136,100010.58128734316,0.1
2415,150,574,207,131,99999.78940613916,0.1
2416,150,572,205,117,99999.6766208776,0.1
2417,159,572,190,129,100004.30777632762,0.1
2418,160,593,208,133,99999.69198687939,0.1
2419,149,567,201,129,100015.78913904943,0.1
2420,148,569,203,133,99988.57803699088,0.1
2421,156,595,202,135,100006.85416447686,0.1
2422,149,555,193,130,99994.1334020356,0.1
2423,141,553,196,124,100008.61046242404,0.1
2424,160,574,200,138,99982.02883907646,0.1
2425,143,558,198,117,100012.86126248453,0.1
2426,150,560,194,122,99996.90631221602,0.1
2427,154,588,207,129,99987.66326847518,0.1
2428,150,565,194,138,100007.1668431026,0.1
2429,160,582,200,125,99998.08223156608,0.1
2430,158,596,211,131,100002.77138831576,0.1
2431,161,577,199,140,100012.27908698175,0.1
2432,148,571,199,117,99989.08809443246,0.1
2433,163,583,194,132,99992.63622865056,0.1
2434,163,597,208,137,100000.80407130391,0.1
2435,158,563,190,130,100005.67515398518,0.1
2436,159,577,195,143,99992.96385024145,0.1
2437,158,570,199,138,99992.06854684906,0.1
2438,163,553,180,129,100007.71335292248,0.1
2439,156,603,210,140,100009.83638642216,0.1
2440,146,564,193,132,100013.9727325851,0.1
2441,149,546,198,133,99997.04864674015,0.1
2442,154,567,191,138,99974.17765202347,0.1
2443,153,576,207,129,100005.2339028477,0.1
2444,157,579,203,132,100007.5993210253,0.1
2445,150,570,197,138,99985.3317685018,0.1
2446,154,583,206,132,100000.90380246444,0.1
2447,150,587,211,130,100002.75308279546,0.1
2448,146,573,209,130,100003.40354962254,0.1
2449,154,564,196,136,99995.35305531176,0.1
2450,161,559,181,141,100000.83433194764,0.1
2451,156,586,207,133,100006.00394496116,0.1
2452,151,555,198,122,99982.23826557858,0.1
2453,152,582,200,137,100009.11082434334,0.1
2454,155,577,198,129,99996.34163346018,0.1
2455,150,588,206,142,100007.64502119196,0.1
2456,160,583,202,130,99992.97379722568,0.1
2457,155,570,194,140,99982.8823513494,0.1
2458,149,590,208,135,100011.81138728424,0.1
2459,163,596,199,138,100016.41136185707,0.1
2460,161,587,200,140,99981.39469262783,0.1
2461,157,597,202,129,99987.07723378633,0.1
2462,154,578,202,134,100000.94173157848,0.1
2463,150,578,201,121,99989.50639678373,0.1
2464,154,582,199,136,100007.60251747024,0.1
2465,156,574,201,129,99992.02936101053,0.1
2466,157,576,193,123,99994.82419474071,0.1
2467,158,588,199,131,100002.11434968992,0.1
2468,154,575,198,132,99978.21774902676,0.1
2469,148,566,198,127,99996.80077412873,0.1
2470,159,595,210,130,100020.14648874,0.1
2471,156,567,193,135,100005.86884745356,0.1
2472,152,567,197,121,99990.00890487117,0.1
2473,158,601,211,134,100010.46015120848,0.1
2474,154,588,201,140,100020.63185438783,0.1
2475,147,577,203,140,100012.74668477176,0.1
2476,148,562,194,133,99994.15389162717,0.1
2477,164,572,194,138,99993.42403860194,0.1
2478,146,564,199,126,99996.29523145633,0.1
2479,141,569,203,129,99989.50946633756,0.1
2480,153,576,203,133,100000.29215791267,0.1
2481,155,585,202,140,99989.94310679402,0.1
2482,161,579,196,129,99991.24760612856,0.1
2483,156,567,197,133,100003.20818771806,0.1
2484,151,561,194,128,99994.36377941817,0.1
2485,149,561,190,133,99997.95615185633,0.1
2486,144,567,204,130,100021.48178243436,0.1
2487,154,559,192,124,100003.68219489034,0.1
2488,156,568,197,133,100011.9032323344,0.1
2489,150,567,197,124,100004.3791813218,0.1
2490,146,543,190,130,100006.02979017564,0.1
2491,154,584,208,140,99986.50824793037,0.1
2492,146,596,216,138,99994.53028086961,0.1
2493,151,574,198,140,99997.37746126397,0.1
2494,157,589,199,128,99995.53373349547,0.1
2495,159,598,213,131,99997.97091495416,0.1
2496,157,578,203,128,100001.59901743279,0.1
2497,148,584,198,130,99997.77387590552,0.1
2498,157,585,202,136,100006.89592816918,0.1
2499,158,592,206,134,99997.52202493892,0.1
2500,151,564,194,135,100010.83951978199,0.1
2501,154,568,194,137,99999.86904588656,0.1
2502,160,589,203,136,99994.05323742279,0.1
2503,148,553,191,124,99987.48609243133,0.1
2504,157,586,201,138,99992.30616375573,0.1
2505,157,578,203,144,99997.45689284279,0.1
2506,150,547,189,137,100012.02059351008,0.1
2507,159,601,211,147,99987.28126421584,0.1
2508,164,570,187,131,100010.40152739256,0.1
2509,148,540,188,124,99999.0823580664,0.1
2510,158,577,206,125,99991.68554919651,0.1
2511,154,572,194,136,99986.80908769992,0.1
2512,162,600,211,133,100005.48995125188,0.1
2513,161,592,202,144,99980.93767154313,0.1
2514,144,546,196,121,99995.38487029477,0.1
2515,152,593,211,137,99995.5963806872,0.1
2516,157,577,198,143,99998.36874993787,0.1
2517,147,581,204,135,100005.81184944313,0.1
2518,158,585,202,129,99993.85359075083,0.1
2519,152,569,197,127,100001.20342428007,0.1
2520,143,571,203,134,99987.8215394924,0.1
2521,147,551,193,135,100000.57692092576,0.1
2522,160,594,208,129,100006.08355376693,0.1
2523,146,537,190,127,99996.48308123877,0.1
2524,151,585,210,134,100003.68665692996,0.1
2525,153,577,202,134,100001.0463232334,0.1
2526,165,568,198,127,99996.5571085072,0.1
2527,161,573,193,137,99999.39182525463,0.1
2528,158,597,209,133,99998.0497912336,0.1
2529,154,566,197,140,99980.25752237363,0.1
2530,145,547,190,122,99985.00837138221,0.1
2531,150,584,203,124,100004.32852227378,0.1
2532,145,548,191,130,99979.11652958316,0.1
2533,154,577,199,140,100011.58381794998,0.1
2534,154,570,202,133,99985.90028862028,0.1
2535,144,555,188,130,100000.30525287893,0.1
2536,151,556,189,127,100004.721359159,0.1
2537,156,575,199,131,99993.63264975806,0.1
2538,160,593,206,138,100011.62588546776,0.1
2539,144,565,199,126,99986.29146451213,0.1
2540,158,581,199,130,100009.06766377328,0.1
2541,156,588,204,135,100001.48556549283,0.1
2542,160,595,205,132,99998.48814178118,0.1
2543,153,569,198,127,100010.11695945765,0.1
2544,151,570,199,132,100005.39253822727,0.1
2545,154,586,204,134,99987.95522563426,0.1
2546,157,562,187,122,100014.1181060638,0.1
2547,151,585,211,138,100010.03996403325,0.1
2548,141,571,201,126,100001.03807681087,0.1
2549,161,597,207,128,100001.49687528773,0.1
2550,153,557,195,131,100013.36236718005,0.1
2551,148,554,192,126,100016.58172254256,0.1
2552,148,538,184,127,100006.12658486707,0.1
2553,156,592,206,125,99988.37378565613,0.1
2554,145,548,192,120,100001.20250146506,0.1
2555,159,568,193,121,100008.20019905527,0.1
2556,168,588,199,139,99991.65501664543,0.1
2557,158,571,194,138,99987.94133088176,0.1
2558,168,617,206,144,100000.05778391707,0.1
2559,146,566,201,130,100001.12363845654,0.1
2560,147,564,193,133,100003.77829791297,0.1
2561,164,597,206,142,100012.30299344816,0.1
2562,157,552,188,135,99978.17574600493,0.1
2563,144,577,206,130,100000.99861448024,0.1
2564,159,583,202,130,99997.94322276242,0.1
2565,158,562,193,131,100000.15749245655,0.1
2566,158,615,212,142,100001.67433254783,0.1
2567,149,574,193,127,100010.25749547807,0.1
2568,155,595,210,136,100005.58932735713,0.1
2569,157,590,205,134,99999.54300076778,0.1
2570,160,573,201,129,100000.89117530061,0.1
2571,153,578,199,130,100001.05357391926,0.1
2572,157,587,201,139,99998.6703421814,0.1
2573,154,591,209,142,100013.22013784498,0.1
2574,159,587,204,138,99980.87761714029,0.1
2575,157,578,206,140,99985.9850381189,0.1
2576,158,598,208,137,100015.97636962844,0.1
2577,151,574,199,134,100005.73653344254,0.1
2578,152,562,197,122,100006.30641672526,0.1
2579,150,551,191,127,100011.5818685274,0.1
2580,152,577,208,140,99979.81644948307,0.1
2581,153,571,201,136,100014.39135402533,0.1
2582,160,585,206,133,99988.33535850867,0.1
2583,157,592,204,137,99990.17261029947,0.1
2584,154,544,189,128,100010.3624277576,0.1
2585,148,568,200,126,99988.44284045883,0.1
2586,162,582,202,128,100005.30921212788,0.1
2587,148,564,194,130,100014.27329386935,0.1
2588,159,589,201,142,99993.5040645184,0.1
2589,149,562,199,130,99994.10919848717,0.1
2590,155,582,203,133,100006.72028567982,0.1
2591,151,566,198,135,100008.96321646868,0.1
2592,155,552,184,126,100003.41725221324,0.1
2593,162,598,211,133,99984.18631994807,0.1
2594,154,591,212,133,100016.1020402299,0.1
2595,162,565,195,132,100006.22494930787,0.1
2596,154,555,194,134,99976.43135092227,0.1
2597,158,564,195,133,99991.00212506908,0.1
2598,155,594,212,133,99989.39965738928,0.1
2599,161,576,199,137,99992.22302381435,0.1
2600,150,570,195,133,100002.5605238613,0.1
2601,162,556,187,132,99992.84767859227,0.1
2602,152,565,197,133,100012.24947014329,0.1
2603,150,573,203,132,100011.08737925666,0.1
2604,155,568,196,129,100000.74250682103,0.1
2605,141,524,179,127,99989.46773026494,0.1
2606,146,563,202,130,99999.99386994923,0.1
2607,152,593,211,129,100004.0675972575,0.1
2608,160,580,194,140,100011.62457386957,0.1
2609,155,571,199,142,99995.35705897656,0.1
2610,152,571,196,133,100000.7972196175,0.1
2611,152,574,200,134,99990.03260228693,0.1
2612,150,548,190,131,99995.39017626924,0.1
2613,155,580,201,129,100011.68338166349,0.1
2614,150,577,201,130,100015.96203479306,0.1
2615,159,584,200,133,99996.55025879596,0.1
2616,145,567,194,136,99997.35861057113,0.1
2617,142,537,183,125,99992.393378345,0.1
2618,156,580,204,137,99984.70402020623,0.1
2619,149,565,198,127,100003.72760482387,0.1
2620,150,578,201,131,100004.72690317061,0.1
2621,152,570,201,131,100006.04447080512,0.1
2622,159,592,206,130,100000.26131979529,0.1
2623,148,555,192,130,100005.29211304264,0.1
2624,153,543,180,128,100001.65381899964,0.1
2625,151,568,199,131,100012.44459062027,0.1
2626,156,593,213,132,100003.74576111957,0.1
2627,150,573,196,135,100014.5133511576,0.1
2628,152,584,199,127,100010.72361870567,0.1
2629,158,600,210,135,100003.59016543873,0.1
2630,148,562,199,133,99987.57699488332,0.1
2631,157,581,202,126,100005.1727231097,0.1
2632,153,566,197,131,100003.20761980656,0.1
2633,153,568,200,132,100019.18619526402,0.1
2634,167,594,200,129,100007.42341573756,0.1
2635,141,553,199,134,99988.68728791707,0.1
2636,148,574,205,126,99992.071362653,0.1
2637,147,554,192,128,100009.63936923708,0.1
2638,160,547,184,123,99998.068877377,0.1
2639,154,578,197,138,99987.97109988028,0.1
2640,152,579,207,134,100004.907613815,0.1
2641,151,563,199,131,100004.93649237145,0.1
2642,161,553,186,139,99998.8145824989,0.1
2643,153,553,190,134,100008.6159623734,0.1
2644,152,567,198,127,99998.95766074587,0.1
2645,150,558,192,136,100018.64815342912,0.1
2646,150,567,199,136,99989.02490197352,0.1
2647,153,558,194,129,100009.07922086913,0.1
2648,154,582,202,131,100009.90986171033,0.1
2649,158,547,183,135,100012.668665644,0.1
2650,148,564,196,133,99998.74745761098,0.1
2651,162,614,211,130,99995.87005661908,0.1
2652,152,568,203,137,100017.40675064037,0.1
2653,154,563,191,125,100005.4656910266,0.1
2654,152,551,198,131,99994.14864720232,0.1
2655,149,558,196,126,100008.32351815436,0.1
2656,147,584,200,126,100015.87082521939,0.1
2657,156,587,207,130,100006.66381056124,0.1
2658,155,603,215,131,99992.74019944649,0.1
2659,152,558,194,134,100009.79424985961,0.1
2660,154,587,201,135,99984.62465158783,0.1
2661,154,584,204,123,100007.7681928433,0.1
2662,158,562,192,132,100009.78327542603,0.1
2663,153,583,193,133,99997.78031100288,0.1
2664,154,597,207,144,100002.7712650056,0.1
2665,154,586,200,130,100001.50280307072,0.1
2666,147,564,197,133,99994.64204337986,0.1
2667,152,572,200,127,99991.42399679797,0.1
2668,155,566,197,134,99997.2131865234,0.1
2669,152,566,196,133,99993.7798784566,0.1
2670,157,573,197,130,100015.1384074853,0.1
2671,167,594,207,140,99986.44728535703,0.1
2672,158,572,194,133,100017.99211810944,0.1
2673,153,572,197,137,99997.64589041963,0.1
2674,163,568,193,128,99992.28961486672,0.1
2675,155,574,199,136,99994.55754089226,0.1
2676,157,560,193,127,99989.59037152676,0.1
2677,152,579,202,118,99979.6783267626,0.1
2678,163,578,198,143,100008.15989153812,0.1
2679,150,595,211,136,99998.46352675057,0.1
2680,152,574,198,127,99991.61549709368,0.1
2681,160,587,207,122,99986.94167046569,0.1
2682,147,564,199,127,99994.37170955565,0.1
2683,156,583,200,135,99987.48500596461,0.1
2684,152,581,205,129,100012.98571621774,0.1
2685,151,560,197,140,99981.03722069575,0.1
2686,158,600,209,140,99990.41787184226,0.1
2687,152,590,204,137,99991.16978269632,0.1
2688,149,561,194,132,100004.7517739277,0.1
2689,149,575,199,132,100002.5377480751,0.1
