,LIMIT_BAL,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,SEX_2,EDUCATION_1,EDUCATION_2,EDUCATION_3,EDUCATION_4,EDUCATION_5,EDUCATION_6,MARRIAGE_1,MARRIAGE_2,MARRIAGE_3
19817,20000,33,2,0,0,0,0,0,19946,18694,17228,16923,10467,10526,1593,1340,1171,402,600,538,1,0,1,0,0,0,0,0,1,0
21080,230000,41,-1,0,0,0,0,0,23216,25548,23769,17270,13903,1953,10014,1602,1017,332,9,3626,0,0,1,0,0,0,0,0,1,0
2346,360000,30,-1,-1,-1,-1,-1,-1,11487,307,400,589,956,1383,307,400,589,956,1383,448,0,1,0,0,0,0,0,0,1,0
28216,200000,45,0,0,0,0,0,0,69817,71272,76740,67480,68843,70266,2049,6104,1839,1862,1918,2149,1,0,0,1,0,0,0,0,1,0
2898,20000,37,0,0,0,0,0,0,66599,67259,69521,16970,17326,17688,2317,2579,606,628,649,623,0,1,0,0,0,0,0,0,1,0
12705,10000,22,2,0,0,0,0,0,7582,8502,9479,9669,9978,9928,1200,1136,326,444,199,0,1,0,1,0,0,0,0,0,1,0
18840,190000,27,2,2,2,2,0,0,3902,4686,5459,6214,7104,8973,1000,1000,1000,1000,2000,2000,1,0,1,0,0,0,0,0,1,0
19681,110000,39,0,0,0,0,0,0,102801,104907,108107,96213,68003,52684,3818,4955,3446,3000,3000,4000,1,0,1,0,0,0,0,1,0,0
11061,70000,45,0,0,0,0,0,0,31218,32321,41713,42233,43288,46001,1608,10000,1511,1735,3600,0,0,0,1,0,0,0,0,1,0,0
5138,140000,27,0,0,0,0,0,0,16437,18848,21209,25503,27918,37186,3000,3000,5000,3000,10000,4000,1,1,0,0,0,0,0,0,1,0
21110,320000,35,0,0,0,0,0,0,274599,280021,286011,292636,298492,200098,11500,12000,12873,13020,8800,5650,0,0,1,0,0,0,0,1,0,0
196,150000,34,-2,-2,-2,-2,-2,-2,0,0,0,116,0,1500,0,0,116,0,1500,0,1,0,1,0,0,0,0,1,0,0
23910,50000,22,0,0,0,0,0,0,28725,28424,30965,28612,25498,24866,2000,5000,1500,1000,2000,5000,0,1,0,0,0,0,0,0,1,0
9620,160000,49,-2,-2,-1,-1,-1,-2,741,6339,3334,3086,6959,5404,6339,3338,3090,6971,5410,1816,1,0,0,1,0,0,0,1,0,0
10959,120000,28,0,0,0,0,0,0,96833,78920,74310,75710,77503,73945,3000,5000,3000,3000,4000,1500,1,0,1,0,0,0,0,1,0,0
4579,200000,50,1,2,2,2,2,2,177088,172365,175766,171377,163943,162195,0,6998,4558,5921,4526,5014,0,0,0,1,0,0,0,1,0,0
23964,20000,24,1,4,3,2,2,2,17611,18038,17473,16900,17690,18255,1000,0,0,1376,1000,649,0,0,1,0,0,0,0,1,0,0
1406,200000,26,-2,-2,-2,-2,-2,-2,2179,6440,3908,-5,1060,2996,6440,3908,5,1065,3000,1108,1,1,0,0,0,0,0,0,1,0
23593,310000,39,-1,-1,-1,-1,0,0,3803,678,3050,9080,4990,4940,681,3072,9100,23,4964,1676,1,1,0,0,0,0,0,1,0,0
12101,250000,30,1,-2,-2,-1,-1,-1,0,0,0,700,150,200,0,0,700,150,200,0,0,1,0,0,0,0,0,0,1,0
11306,30000,27,2,0,0,-2,-2,-2,29810,1651,0,0,0,0,1000,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
24013,20000,24,2,2,2,0,0,-1,17996,19102,19117,19664,10000,4060,2100,1000,1000,1100,4060,0,0,0,1,0,0,0,0,0,1,0
3105,350000,33,-2,-2,-1,0,0,0,-7438,144562,147437,135043,137980,138908,152000,6000,5000,4000,4017,5000,1,0,1,0,0,0,0,1,0,0
499,20000,38,0,0,0,2,2,0,15912,17272,20565,20705,20255,19933,1623,3916,750,0,800,850,0,1,0,0,0,0,0,1,0,0
18097,50000,49,0,0,0,0,0,0,48135,15317,12579,29035,17878,18586,1314,1506,19300,1000,1000,700,0,1,0,0,0,0,0,0,1,0
22809,200000,40,0,0,0,0,0,0,201598,198373,152601,105588,73886,198487,10100,6700,5500,4500,127600,7500,1,0,0,0,1,0,0,0,1,0
23909,80000,26,-1,3,2,-1,2,2,495,330,165,481,316,151,0,0,481,0,0,0,0,0,1,0,0,0,0,1,0,0
7937,150000,25,-1,0,-1,-1,-1,-2,18836,5312,740,10,0,0,2000,740,1410,0,0,0,1,1,0,0,0,0,0,0,1,0
23068,200000,38,-2,-2,-2,-2,-2,-2,1430,6002,2400,2185,6718,2298,6002,2400,2185,6718,2298,2851,1,0,1,0,0,0,0,1,0,0
23862,300000,30,-1,-1,2,0,0,-1,121,2175,774,2774,2774,14190,3204,0,2000,0,15000,2043,0,1,0,0,0,0,0,0,1,0
11923,220000,32,0,0,0,0,0,0,207384,213290,219202,222114,173898,166686,9252,11000,8769,6678,6053,6235,0,1,0,0,0,0,0,0,1,0
8156,110000,29,1,2,2,2,2,2,21068,16412,16809,8682,8861,8623,1102,1000,0,602,0,1000,1,0,1,0,0,0,0,0,1,0
26536,80000,54,0,0,0,0,0,0,78929,78177,63914,54382,48834,49756,3200,3002,2202,2000,2000,2000,1,0,0,1,0,0,0,1,0,0
27774,240000,24,0,0,0,0,0,0,75830,50787,51524,31783,33993,36783,1480,1601,1400,3000,3180,37102,1,0,1,0,0,0,0,0,1,0
29669,110000,39,0,0,0,0,-2,-2,18310,19327,20650,0,0,0,1327,1650,0,0,0,0,0,1,0,0,0,0,0,0,1,0
747,300000,34,0,0,0,0,0,0,280823,275303,271952,193403,187562,191069,11000,12000,7200,6500,6173,5500,1,0,0,1,0,0,0,1,0,0
866,180000,35,0,0,0,-2,-2,-2,119333,123150,0,0,0,0,6000,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
14642,300000,52,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
19566,240000,47,-2,-1,-1,-2,-1,-1,27884,23222,0,0,13143,27383,23610,0,0,13143,27383,21718,1,0,1,0,0,0,0,1,0,0
2457,30000,44,-1,2,2,2,2,2,8347,9560,9258,11096,11165,10837,1500,0,2000,392,0,2000,1,0,1,0,0,0,0,1,0,0
25614,240000,29,0,0,0,0,0,0,92076,84598,90102,90198,89822,95856,5006,9002,7000,5049,21862,5529,1,0,1,0,0,0,0,0,1,0
19264,70000,47,1,2,2,2,2,2,29386,31596,32492,33163,32334,34647,3000,1700,1500,0,3000,1402,1,0,0,1,0,0,0,1,0,0
26669,200000,33,0,0,0,0,0,0,66471,67010,67627,68085,69445,71242,2387,2485,2414,2434,2863,3000,0,1,0,0,0,0,0,0,1,0
24491,470000,32,-1,-1,-1,-1,0,0,19419,11006,15171,27319,31029,19211,11070,15202,27329,30203,33,16506,0,0,1,0,0,0,0,0,1,0
12793,340000,37,-1,-1,-1,-1,-1,-1,8480,21524,12247,651,12105,7661,21631,12308,654,12164,7699,13379,0,1,0,0,0,0,0,1,0,0
11356,30000,43,1,2,2,2,2,2,12603,13103,13785,13911,13548,14465,1000,1200,646,0,1300,1000,1,0,0,1,0,0,0,1,0,0
1441,210000,33,0,0,0,0,0,0,17420,16182,14109,10955,11217,11367,1236,1613,1000,552,607,1500,1,1,0,0,0,0,0,1,0,0
20569,20000,27,-1,-1,-1,-1,-1,-1,690,665,1164,1523,1228,500,665,1164,1523,1228,500,0,0,0,1,0,0,0,0,1,0,0
29814,50000,49,5,4,3,2,0,0,52321,51210,50125,48640,17450,60,0,0,0,2000,1003,1076,0,0,1,0,0,0,0,0,1,0
23211,90000,34,0,0,0,0,0,0,30026,29239,14027,13559,14331,14948,2000,1518,1500,1000,1000,1000,1,0,1,0,0,0,0,0,1,0
26023,140000,40,0,0,0,0,0,0,98221,97548,98457,102811,104605,106917,3600,5000,6000,5000,4000,10000,1,0,1,0,0,0,0,1,0,0
27012,500000,43,0,0,0,0,0,0,124362,126860,129576,129863,120781,98163,4567,4787,4745,4256,3321,3326,0,1,0,0,0,0,0,1,0,0
21130,100000,41,0,0,0,0,0,0,31452,32453,33490,34926,35771,36366,1527,1564,2000,1426,1320,1333,0,1,0,0,0,0,0,0,1,0
18836,120000,25,2,0,0,2,0,0,17488,19002,20805,18271,18128,16405,3000,3000,0,961,2000,2056,1,0,1,0,0,0,0,1,0,0
24102,50000,29,1,2,0,0,0,2,23451,22781,24108,25203,26681,26117,0,2000,1800,2200,0,2250,0,0,1,0,0,0,0,1,0,0
5501,290000,55,1,-2,-1,-1,-1,2,0,166,2462,-150,1134,777,166,2462,150,1833,0,500,1,0,1,0,0,0,0,1,0,0
27653,80000,22,2,2,0,0,0,0,53023,76708,39701,41021,41525,42394,0,3320,1980,1484,1536,1548,1,0,1,0,0,0,0,0,1,0
21654,210000,27,0,0,0,0,0,0,21275,18405,76779,67518,66364,65038,2079,67000,2300,2365,2000,2000,1,1,0,0,0,0,0,0,1,0
12526,100000,42,-1,0,0,0,0,0,976,5476,10303,11007,11254,5934,4500,5000,1000,5200,1052,4000,1,0,1,0,0,0,0,1,0,0
3834,50000,25,2,2,0,0,0,0,31097,30322,31142,29391,30099,28041,0,1833,1000,1000,10000,10000,1,0,0,1,0,0,0,1,0,0
18928,90000,29,2,2,2,0,0,0,7052,9370,9078,10267,10350,10564,2605,0,1500,550,529,531,1,1,0,0,0,0,0,0,1,0
16139,280000,33,0,0,0,0,0,0,28928,24266,20209,20395,18969,18381,1634,1649,1304,703,701,705,1,0,1,0,0,0,0,0,1,0
15518,50000,31,0,0,0,-1,0,0,8673,10957,17187,6377,6370,1910,5011,10000,10000,6000,0,3000,0,0,1,0,0,0,0,0,1,0
8574,150000,32,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
13685,500000,66,-1,-1,-1,-1,-1,-1,3718,1755,2988,11645,13237,303512,1755,2988,11645,13237,303512,0,1,0,1,0,0,0,0,1,0,0
18741,140000,26,0,0,-2,-2,-1,0,75000,0,0,0,51571,55731,0,0,0,51571,5001,3001,1,0,0,0,1,0,0,0,1,0
21873,130000,27,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,623,1,1,0,0,0,0,0,0,1,0
6165,360000,42,0,0,0,0,0,0,429169,278515,259097,259999,265746,259299,16629,9519,9367,10001,9513,9973,1,0,1,0,0,0,0,0,0,1
27102,120000,34,-1,-1,-1,-1,-1,-1,1236,856,856,856,856,856,856,856,856,856,856,856,0,0,1,0,0,0,0,0,1,0
14147,100000,27,0,0,0,0,0,0,94656,88758,90357,89209,84983,81484,4171,4044,3420,3300,3886,2730,1,0,1,0,0,0,0,0,1,0
19807,60000,37,0,0,0,0,0,0,38670,37606,35189,31373,28455,26598,1606,1674,1420,937,1006,1039,1,0,1,0,0,0,0,1,0,0
14410,10000,24,1,3,2,3,2,0,5530,5792,6050,5808,5569,5876,500,500,0,0,400,364,0,0,0,1,0,0,0,0,1,0
19906,100000,42,2,2,0,0,0,0,91534,88637,90169,84714,69482,70226,0,4458,2973,2606,2696,2695,1,0,1,0,0,0,0,1,0,0
14797,320000,35,-1,0,0,0,0,0,177391,182132,101849,92474,95279,77536,8200,4364,18000,4000,2576,5000,1,0,1,0,0,0,0,1,0,0
15617,200000,26,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
18620,20000,26,-2,-2,-2,-2,-2,-2,1000,8930,0,0,0,790,8930,0,0,0,790,0,1,1,0,0,0,0,0,0,1,0
16404,200000,31,1,-2,-1,-1,-2,-2,0,0,500,0,0,0,0,500,0,0,0,0,1,0,1,0,0,0,0,0,1,0
27094,190000,35,0,0,0,0,0,0,170928,170290,175630,171572,161319,151119,6500,8031,7510,5500,6000,5500,0,0,0,1,0,0,0,0,1,0
1190,240000,29,0,0,0,0,0,-2,3093,2322,8186,3980,0,0,2000,2020,2500,0,0,85,1,1,0,0,0,0,0,0,1,0
8319,50000,42,0,0,0,0,0,-1,46100,46949,18755,11112,11374,5919,2133,1058,2000,2043,5919,16346,0,0,1,0,0,0,0,1,0,0
15658,200000,37,0,0,0,-1,-1,0,97645,99894,97400,4283,145769,143712,3952,4500,4283,148192,5133,5108,1,0,1,0,0,0,0,1,0,0
3579,10000,56,0,0,2,2,2,0,7324,9808,9501,10029,9730,9974,2609,0,830,0,400,500,1,0,0,1,0,0,0,1,0,0
20236,50000,52,2,0,0,0,0,0,48970,49366,49803,49830,49539,50418,2100,2128,2079,1896,1803,1954,1,0,0,1,0,0,0,1,0,0
14368,450000,54,1,-2,-2,-1,-1,-1,-237,-2400,-2400,3990,30050,9993,0,0,6390,30050,9993,0,1,1,0,0,0,0,0,0,1,0
14053,30000,40,-1,-1,-2,-2,-1,-1,944,-764,-1202,-2230,6770,9579,0,0,0,9000,4653,0,1,0,1,0,0,0,0,0,1,0
3905,450000,46,-1,-1,-1,-1,-1,-1,130,1926,15671,18552,24222,32867,1926,15671,18574,24231,32885,9343,0,0,1,0,0,0,0,1,0,0
22246,90000,25,0,-1,-1,-1,-1,-1,27658,11865,4602,28426,8978,5104,6708,8853,28990,9028,5119,428,1,0,1,0,0,0,0,0,1,0
11472,20000,29,3,2,2,2,0,0,16330,15784,18200,17613,18371,19865,0,3000,0,1200,1800,0,0,1,0,0,0,0,0,0,1,0
11514,200000,34,0,0,0,0,0,0,135654,173946,176894,170754,172332,175960,66022,6101,5898,6053,6288,8000,0,0,1,0,0,0,0,1,0,0
15415,170000,52,-2,-1,0,0,-1,-1,416,2939,5447,416,7509,6387,2939,3000,5,7509,6387,1666,1,1,0,0,0,0,0,1,0,0
8651,20000,41,-1,-1,-1,-1,-1,-1,9598,0,2889,0,1448,0,0,2889,0,1448,0,0,0,0,1,0,0,0,0,1,0,0
19069,30000,35,2,2,2,2,2,2,26088,27160,26444,28694,27936,29930,1800,0,3000,0,2600,0,1,0,0,1,0,0,0,1,0,0
10205,350000,46,0,0,0,0,0,-1,102060,86242,63012,47172,19482,125875,10069,5631,20036,5000,125000,3000,1,1,0,0,0,0,0,1,0,0
14064,200000,38,-2,-2,-2,-2,-2,-2,3388,-12,1081,1884,2089,7097,0,1093,1893,2097,7132,488,0,1,0,0,0,0,0,0,1,0
26873,110000,37,0,0,2,2,0,0,111864,112112,114367,111064,112123,111575,11000,5500,0,4400,4500,4200,0,0,1,0,0,0,0,1,0,0
11622,90000,25,-1,0,0,2,3,2,23662,25970,28531,30072,29323,28709,3000,3000,2300,0,0,4860,1,0,1,0,0,0,0,0,1,0
12695,20000,38,-1,-1,2,0,-1,-1,12193,11242,8015,3668,3508,5278,5015,0,0,3508,5278,780,1,0,0,1,0,0,0,0,1,0
2168,180000,35,1,2,0,0,0,0,32082,31293,31570,33370,33370,0,0,1400,2200,0,0,0,0,0,1,0,0,0,0,1,0,0
28096,50000,39,1,2,2,2,0,0,27094,26365,29124,28357,28984,30012,0,3500,0,1100,1500,1100,1,0,1,0,0,0,0,1,0,0
25042,20000,52,0,0,0,2,2,-2,13874,14488,16029,15470,0,0,1238,2559,0,0,0,0,0,0,1,0,0,0,0,0,1,0
18673,50000,22,0,0,0,0,0,0,28544,28681,23306,16282,9451,9408,1450,1400,1300,400,400,400,1,0,1,0,0,0,0,0,1,0
24515,140000,41,-2,-2,-1,-1,-2,-2,-10,-10,1066,0,0,0,0,1076,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4104,210000,25,2,0,0,0,2,0,7474,8625,3511,4950,4727,5494,1500,1500,1500,0,1000,1000,0,0,1,0,0,0,0,0,1,0
27349,180000,30,-1,-1,-1,2,-1,-1,3229,0,6709,6366,1950,1931,0,6709,0,1950,1931,16486,0,0,1,0,0,0,0,0,1,0
10299,20000,47,-1,2,-1,0,-1,-1,8424,4310,16990,3820,4350,3180,0,16990,0,4350,3180,780,0,0,1,0,0,0,0,1,0,0
25997,200000,32,0,0,0,0,0,0,166428,157908,150977,140358,130373,131885,6026,6007,5000,5000,5000,6000,1,0,1,0,0,0,0,1,0,0
21371,130000,55,-1,2,2,-1,-1,2,780,780,390,390,1080,540,390,0,390,1080,0,390,0,0,1,0,0,0,0,1,0,0
26187,50000,30,-2,-2,-2,-2,-2,-2,0,2070,0,0,0,0,2070,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
7049,50000,34,-1,-1,-1,-1,-1,-1,2738,8192,3595,900,6483,0,8199,3622,900,6483,0,0,1,0,1,0,0,0,0,1,0,0
21506,280000,38,0,0,0,0,0,-1,8868,14766,16272,10496,6876,34574,10006,10018,7011,6000,37000,10000,1,0,1,0,0,0,0,1,0,0
12028,80000,31,1,2,2,0,0,0,61241,62155,56049,50829,50687,47362,2515,16,2003,2013,5007,113,0,1,0,0,0,0,0,0,1,0
9995,140000,31,1,-2,-2,-2,-2,-2,0,241,0,0,0,0,241,0,0,0,0,1419,1,1,0,0,0,0,0,0,1,0
7663,90000,50,0,0,-1,-1,-1,-1,76025,55440,11227,4000,5000,10327,10374,16926,4000,6000,10327,0,1,0,1,0,0,0,0,1,0,0
11291,180000,31,-2,-2,-2,-2,-2,-2,247,1562,1548,768,0,0,1562,1548,768,0,0,0,1,0,0,1,0,0,0,1,0,0
17172,90000,27,0,0,0,0,0,0,85822,83206,74030,70198,71330,65479,3327,3471,3199,2964,2718,2087,1,1,0,0,0,0,0,0,1,0
8387,30000,28,0,0,0,0,0,-2,26054,25144,25775,18585,0,0,2000,2000,2000,0,0,0,0,0,1,0,0,0,0,0,1,0
1412,30000,38,-1,-1,-1,-1,-1,-1,184,1522,0,5480,175,-2000,1522,0,5480,175,0,2000,0,0,1,0,0,0,0,1,0,0
6148,300000,37,1,2,0,0,0,0,34085,29305,25945,22318,18636,15374,0,1380,753,630,1000,500,1,1,0,0,0,0,0,0,1,0
2281,500000,56,0,0,0,0,0,0,139117,130301,119701,121296,122477,125279,4500,5000,5000,5000,5000,5000,0,0,0,1,0,0,0,1,0,0
5391,120000,38,0,0,0,0,0,0,117738,120127,119719,118042,120682,120491,5820,5670,4250,4450,4470,4150,1,0,0,1,0,0,0,1,0,0
9936,50000,48,0,0,0,0,0,0,10420,8451,9641,9468,9294,9263,1310,1500,500,500,500,200,0,0,0,1,0,0,0,1,0,0
2157,310000,42,0,0,0,0,0,0,128166,102808,94484,95087,80331,66813,3844,5000,5000,6000,6000,7000,1,0,1,0,0,0,0,0,1,0
10045,50000,39,0,0,0,0,0,0,42822,43872,25400,24202,25904,27567,2000,2000,1000,2000,2000,2000,1,0,1,0,0,0,0,1,0,0
25569,130000,43,2,3,2,2,2,2,19690,19085,18491,20579,19950,21625,0,0,2400,0,2000,0,1,0,0,1,0,0,0,1,0,0
14000,180000,40,-1,-1,-1,0,0,2,632,316,166,6988,6822,466,316,166,6822,466,0,632,1,0,1,0,0,0,0,1,0,0
10673,210000,28,-1,-1,-2,-1,-1,-1,1082,0,0,232,0,150,0,0,232,0,150,81,1,0,0,1,0,0,0,0,1,0
6244,280000,28,0,0,0,0,0,-1,281663,211805,96763,67554,-3,1244,80019,5000,439,10603,1247,2187,0,1,0,0,0,0,0,0,1,0
5762,20000,27,0,0,2,0,0,0,17062,19248,18181,18156,19102,17363,2850,0,514,2000,1000,1570,0,0,1,0,0,0,0,1,0,0
12228,170000,26,0,0,0,0,0,0,22138,23227,18894,7695,4777,3517,1808,1054,207,151,147,100,1,1,0,0,0,0,0,0,1,0
9419,130000,29,2,2,0,0,0,-1,172094,156589,145398,136115,138893,127502,0,3300,2500,2778,130000,3689,1,0,1,0,0,0,0,0,1,0
9574,10000,34,0,0,0,-1,0,0,9323,8708,0,9601,10005,9058,1000,0,9601,800,1000,1000,0,0,1,0,0,0,0,0,1,0
23503,320000,33,0,0,0,0,0,0,324160,295866,226752,222278,224190,226836,10067,11000,5000,4519,2646,21457,1,0,1,0,0,0,0,1,0,0
19057,100000,25,1,2,0,0,0,0,97271,88596,89218,63243,42510,41221,0,4950,2400,1200,1400,1203,1,1,0,0,0,0,0,0,1,0
28999,170000,40,0,0,0,0,0,0,134496,143242,124103,115638,116430,118950,17400,5921,5700,4200,4400,4611,1,0,1,0,0,0,0,1,0,0
10476,180000,34,1,-2,-2,-1,-1,-1,0,0,0,4279,488,659,0,0,4279,488,659,5067,1,1,0,0,0,0,0,0,1,0
12417,50000,25,-1,-1,-1,-1,-1,-1,1355,1355,1386,1442,3798,1599,1355,1386,1442,3798,1599,1694,0,0,1,0,0,0,0,0,1,0
25087,550000,53,0,0,0,0,0,0,201417,205430,209720,214030,218096,210264,7110,7353,7534,7385,7253,15000,0,1,0,0,0,0,0,1,0,0
24758,100000,40,2,0,0,2,2,0,77617,80324,86016,87715,85411,87870,4000,7000,4000,0,4000,4000,0,0,0,1,0,0,0,1,0,0
20725,450000,41,-2,-2,-2,-2,-2,-2,1068,1281,907,882,968,1243,1287,911,886,972,1249,1416,0,0,1,0,0,0,0,1,0,0
11135,90000,27,0,0,0,0,0,0,25118,26128,25248,26386,24171,25607,1440,1500,1500,2000,2000,2000,1,1,0,0,0,0,0,0,1,0
19271,100000,40,0,0,0,0,0,0,89236,90828,83479,73749,68512,72518,3162,3523,3025,2344,5000,3000,1,0,1,0,0,0,0,1,0,0
5282,140000,33,0,0,0,0,0,0,133094,132777,131672,133496,128509,124035,5005,4603,5002,4505,4400,4300,1,0,1,0,0,0,0,1,0,0
6174,110000,32,2,2,0,0,2,2,114430,108202,108657,108668,103867,111842,0,6000,8200,0,9956,4000,1,1,0,0,0,0,0,1,0,0
26597,20000,41,1,-1,-1,-1,0,0,0,3793,1100,17982,18166,0,3793,1103,17982,384,8,17839,0,0,1,0,0,0,0,1,0,0
6562,270000,29,0,0,0,0,0,0,150185,141926,135741,126197,118340,110557,4988,7000,5000,5000,5000,5000,1,0,1,0,0,0,0,0,1,0
12217,50000,37,0,0,2,0,0,0,49078,51063,40371,19522,19140,17912,3800,0,805,818,1000,592,1,0,1,0,0,0,0,0,1,0
8757,160000,41,-1,-1,-1,-1,-1,-1,2392,316,416,416,416,2606,316,416,416,416,2606,316,1,0,0,1,0,0,0,1,0,0
9192,130000,41,2,2,0,0,0,0,133894,130312,128653,100795,95299,86564,0,7347,4000,3450,3300,4000,1,0,1,0,0,0,0,1,0,0
27303,120000,31,0,0,0,0,0,0,64670,68574,71849,74974,83137,51377,5000,5000,5000,10000,5000,5000,0,1,0,0,0,0,0,0,1,0
22500,180000,33,-1,-1,-1,-1,-1,-1,3490,0,1112,10383,1980,2672,0,1112,10383,1980,2672,2197,1,0,1,0,0,0,0,1,0,0
20199,250000,44,-1,-1,-1,-1,-1,0,23438,0,3850,0,32690,37141,0,3850,0,32690,5000,5000,1,0,1,0,0,0,0,0,1,0
13038,190000,33,0,0,0,0,0,0,176028,166336,162100,155584,157988,154366,7063,8004,5500,7000,6000,5000,0,0,1,0,0,0,0,0,1,0
4867,490000,34,-2,-2,-1,0,0,0,0,0,244033,224216,212123,214715,0,244033,15011,9003,9019,8000,0,0,1,0,0,0,0,0,1,0
5647,50000,22,2,0,0,0,0,0,47076,48628,48524,8411,8587,8758,2617,2463,350,311,313,324,1,0,1,0,0,0,0,0,1,0
10352,360000,58,-1,-1,-1,-1,0,-1,1351,554,1090,780,390,388,554,1096,780,0,388,887,0,0,0,1,0,0,0,1,0,0
21581,330000,31,0,0,0,0,0,0,30532,33814,38243,39603,40542,41239,3814,5000,2000,1598,1500,2000,1,0,1,0,0,0,0,0,1,0
10202,90000,62,0,0,-1,0,0,0,98784,52485,46978,47512,48111,48761,1050,47003,1680,1734,1828,1737,0,0,0,1,0,0,0,1,0,0
4972,50000,26,0,0,0,0,0,0,49722,49052,49243,8760,8796,9176,2200,1325,490,300,500,500,1,0,1,0,0,0,0,0,1,0
9774,150000,36,-2,-2,-2,-2,-2,-2,14843,14528,11317,14037,12030,10738,14528,11322,14042,12030,10738,322,1,1,0,0,0,0,0,1,0,0
1483,360000,32,-1,-1,-1,-1,-1,-1,389,389,1955,5316,2265,6594,389,1955,5316,2265,6594,2974,0,1,0,0,0,0,0,0,1,0
3402,710000,40,-2,-2,-2,-1,2,0,5200,0,0,1004,854,8626,0,0,1004,0,8000,5000,1,0,1,0,0,0,0,1,0,0
27308,20000,33,1,2,2,2,2,2,16247,15689,18417,17802,19543,18442,0,3000,0,2000,0,1000,0,0,0,1,0,0,0,0,1,0
762,260000,35,-1,-1,-1,-1,-1,0,7967,67650,6000,0,88348,85962,67650,6000,0,88348,5000,25000,1,0,1,0,0,0,0,1,0,0
22974,210000,32,-2,-2,-2,-2,-2,-2,355,975,410,0,0,0,979,412,0,0,0,0,1,0,1,0,0,0,0,0,1,0
4457,450000,39,-1,0,0,-2,-2,-2,810,1810,0,0,0,0,1000,0,0,0,0,1040,1,0,1,0,0,0,0,1,0,0
20842,180000,40,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
22089,60000,28,0,0,2,2,-1,-1,20729,14486,12163,8891,1723,40276,3016,1000,0,1723,40276,3000,1,1,0,0,0,0,0,0,1,0
5640,210000,34,0,0,0,0,-1,-1,24708,21544,41616,34833,17628,2400,1995,21067,14492,17680,2407,497,0,0,1,0,0,0,0,0,1,0
21353,50000,54,0,0,0,0,0,0,48092,35513,35230,32888,19624,20112,2500,2500,3000,2000,2000,2500,0,1,0,0,0,0,0,0,1,0
1684,120000,30,0,0,0,0,0,0,16812,17571,18013,18197,9032,11951,1358,1126,636,650,4000,1800,1,0,1,0,0,0,0,0,1,0
7293,100000,27,-2,-2,-2,-2,-2,-2,390,1780,0,0,0,0,4780,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
279,250000,31,0,0,0,0,0,0,103109,102594,97109,99029,100871,101299,4000,4500,5000,4000,5000,4400,1,0,1,0,0,0,0,1,0,0
24221,130000,31,0,0,0,0,0,0,132242,117873,120889,118293,121312,121162,5000,5000,5000,5000,5000,5000,0,0,1,0,0,0,0,1,0,0
8925,20000,51,0,0,0,0,2,2,14341,15371,16375,18905,19462,18967,1266,1270,2800,1000,0,512,0,0,0,1,0,0,0,1,0,0
12340,210000,26,0,0,-1,-1,0,-1,3292,6399,2085,3000,6634,1298,3399,2085,3000,3634,1300,2000,1,1,0,0,0,0,0,0,1,0
10581,90000,24,0,0,0,0,0,0,85365,88054,90370,26420,27398,28295,4054,4444,1420,1398,1345,3265,1,1,0,0,0,0,0,0,1,0
8223,30000,30,4,3,2,2,2,0,30562,29809,28920,29887,29525,25006,0,0,1900,15,1030,30802,0,0,1,0,0,0,0,0,1,0
3474,30000,22,0,0,0,0,0,0,16534,17213,17723,17431,17882,17694,2002,1553,1002,2002,1000,542,1,0,1,0,0,0,0,1,0,0
9648,500000,32,0,0,0,0,0,0,44462,37890,28527,27030,27454,30486,7000,7000,8000,10000,12000,2876,1,0,1,0,0,0,0,0,1,0
16711,20000,33,0,0,0,2,2,-2,18706,17483,19509,18828,0,0,1275,3081,0,0,0,0,0,0,1,0,0,0,0,1,0,0
20658,20000,31,0,0,0,0,0,0,3769,4782,5797,6654,6786,7077,1239,1254,1111,243,400,252,0,0,1,0,0,0,0,1,0,0
34,500000,58,-2,-2,-2,-2,-2,-2,13709,5006,31130,3180,0,5293,5006,31178,3180,0,5293,768,0,1,0,0,0,0,0,1,0,0
19594,200000,35,0,0,0,0,-2,-2,20375,12588,9571,0,0,0,1089,1526,0,0,0,0,1,1,0,0,0,0,0,1,0,0
