,season,team_1,team_2,home,seed_diff,score_diff,score_1,score_2,won
2850,2007,2801,6651,0,0,9,84,75,1
2851,2007,3154,6651,0,-1,-7,60,67,0
2852,2007,5099,6651,0,-1,-16,76,92,0
2853,2007,8802,6651,0,-4,-1,84,85,0
2854,2007,10808,6651,0,-8,-7,71,78,0
2855,2007,1035,6754,0,7,11,57,46,1
2856,2007,10422,6784,0,11,16,70,54,1
2857,2007,2801,6818,0,2,8,85,77,1
2858,2007,5200,6818,0,-11,-2,56,58,0
2859,2007,9651,6818,0,-4,-4,72,76,0
2860,2007,10652,6818,0,-8,-14,61,75,0
2861,2007,8938,6920,0,11,16,68,52,1
2862,2007,9424,7022,0,1,9,64,55,1
2863,2007,9906,7022,0,-8,-5,79,84,0
2864,2007,10740,7022,0,-11,-21,58,79,0
2865,2007,310,7223,0,1,-9,63,72,0
2866,2007,2801,7223,0,8,7,74,67,1
2867,2007,3547,7562,0,-9,-10,51,61,0
2868,2007,4171,7562,0,3,3,61,58,1
2869,2007,10110,7562,0,-1,-15,48,63,0
2870,2007,4618,8597,0,5,20,78,58,1
2871,2007,10686,8700,0,13,13,76,63,1
2872,2007,4502,8802,0,-7,-35,86,121,0
2873,2007,6651,8802,0,4,1,85,84,1
2874,2007,10076,8802,0,1,-3,74,77,0
2875,2007,6136,8904,0,-9,-12,67,79,0
2876,2007,9685,8904,0,-1,19,87,68,1
2877,2007,4618,8938,0,-3,-3,69,72,0
2878,2007,5099,8938,0,1,1,65,64,1
2879,2007,6920,8938,0,-11,-16,52,68,0
2880,2007,786,9006,0,3,9,84,75,1
2881,2007,2801,9424,0,1,10,76,66,1
2882,2007,3840,9424,0,-5,-5,49,54,0
2883,2007,4171,9424,0,1,-13,55,68,0
2884,2007,7022,9424,0,-1,-9,55,64,0
2885,2007,10456,9424,0,-13,-28,42,70,0
2886,2007,3256,9651,0,-3,-4,63,67,0
2887,2007,6818,9651,0,4,4,76,72,1
2888,2007,10686,9651,0,5,-6,68,74,0
2889,2007,432,9685,0,-7,-17,60,77,0
2890,2007,6303,9685,0,4,10,74,64,1
2891,2007,8904,9685,0,1,-19,68,87,0
2892,2007,2362,9906,0,5,-2,77,79,0
2893,2007,7022,9906,0,8,5,84,79,1
2894,2007,3036,9974,0,-5,-33,44,77,0
2895,2007,3154,9974,0,4,1,66,65,1
2896,2007,10422,9974,0,3,-4,74,78,0
2897,2007,4286,10042,0,1,9,67,58,1
2898,2007,167,10076,0,-9,-27,57,84,0
2899,2007,8802,10076,0,-1,3,77,74,1
2900,2007,3767,10110,0,-7,-2,52,54,0
2901,2007,7562,10110,0,1,15,63,48,1
2902,2007,6784,10422,0,-11,-16,54,70,0
2903,2007,9974,10422,0,-3,4,78,74,1
2904,2007,9424,10456,0,13,28,70,42,1
2905,2007,6564,10652,0,5,-10,64,74,0
2906,2007,6818,10652,0,8,14,75,61,1
2907,2007,8700,10686,0,-13,-13,63,76,0
2908,2007,9651,10686,0,-5,6,74,68,1
2909,2007,7022,10740,0,11,21,79,58,1
2910,2007,1069,10808,0,1,-2,77,79,0
2911,2007,6651,10808,0,8,7,78,71,1
2912,2008,8803,243,0,13,15,72,57,1
2913,2008,10491,311,0,3,10,75,65,1
2914,2008,3841,433,0,1,-14,72,86,0
2915,2008,6304,433,0,8,31,108,77,1
2916,2008,8905,577,0,13,20,74,54,1
2917,2008,7224,645,0,5,11,90,79,1
2918,2008,2363,664,0,13,1,71,70,1
2919,2008,4619,753,0,11,18,79,61,1
2920,2008,8116,1036,0,-3,-20,61,81,0
2921,2008,8803,1036,0,5,5,76,71,1
2922,2008,8939,1070,0,-1,5,67,62,1
2923,2008,10043,1539,0,-7,6,75,69,1
2924,2008,7682,1802,0,-9,1,70,69,1
2925,2008,5704,1835,0,0,9,69,60,1
2926,2008,8598,1869,0,11,24,77,53,1
2927,2008,10687,1948,0,11,15,71,56,1
2928,2008,3155,2071,0,8,-4,70,74,0
2929,2008,3291,2071,0,3,-6,76,82,0
2930,2008,4172,2071,0,9,2,59,57,1
2931,2008,10687,2071,0,7,-17,56,73,0
2932,2008,10247,2295,0,-7,2,101,99,1
2933,2008,664,2363,0,-13,-1,70,71,0
2934,2008,10491,2363,0,-5,6,73,67,1
2935,2008,6565,3121,0,7,18,68,50,1
2936,2008,2071,3155,0,-8,4,74,70,1
2937,2008,9525,3155,0,-13,-19,47,66,0
2938,2008,10809,3189,0,11,12,73,61,1
2939,2008,2071,3291,0,-3,6,82,76,1
2940,2008,433,3841,0,-1,14,86,72,1
2941,2008,2071,4172,0,-9,-2,57,59,0
2942,2008,5100,4172,0,0,-7,68,75,0
2943,2008,6304,4172,0,0,-18,66,84,0
2944,2008,7077,4172,0,-15,-24,61,85,0
2945,2008,9652,4172,0,-7,-19,56,75,0
2946,2008,10043,4172,0,-11,-15,57,72,0
2947,2008,9686,4206,0,5,-13,67,80,0
2948,2008,10687,4206,0,8,17,72,55,1
2949,2008,9652,4253,0,1,13,71,58,1
2950,2008,4896,4287,0,5,8,74,66,1
2951,2008,753,4619,0,-11,-18,61,79,0
2952,2008,6304,4619,0,2,10,83,73,1
2953,2008,6687,4619,0,-3,-30,48,78,0
2954,2008,8803,4619,0,1,-19,60,79,0
2955,2008,4287,4896,0,-5,-8,66,74,0
2956,2008,8598,4896,0,3,1,82,81,1
2957,2008,4172,5100,0,0,7,75,68,1
2958,2008,5269,5100,0,-4,-18,74,92,0
2959,2008,5371,5100,0,-7,-3,74,77,0
2960,2008,8905,5100,0,-1,-18,67,85,0
2961,2008,9425,5100,0,0,-15,63,78,0
2962,2008,9720,5100,0,-15,-24,63,87,0
2963,2008,8530,5167,0,-3,-14,64,78,0
2964,2008,8905,5167,0,5,3,75,72,1
2965,2008,5100,5269,0,4,18,92,74,1
2966,2008,7023,5269,0,1,-11,54,65,0
2967,2008,8769,5269,0,-7,-11,61,72,0
2968,2008,5100,5371,0,7,3,77,74,1
2969,2008,6819,5371,0,-1,-7,69,76,0
2970,2008,9425,5674,0,15,41,70,29,1
2971,2008,1835,5704,0,0,-9,60,69,0
2972,2008,6304,5704,0,15,39,113,74,1
2973,2008,433,6304,0,-8,-31,77,108,0
2974,2008,4172,6304,0,0,18,84,66,1
2975,2008,4619,6304,0,-2,-10,73,83,0
2976,2008,5704,6304,0,-15,-39,74,113,0
2977,2008,10423,6304,0,-3,-21,47,68,0
2978,2008,3121,6565,0,-7,-18,50,68,0
2979,2008,10423,6565,0,1,20,61,41,1
2980,2008,4619,6687,0,3,30,78,48,1
2981,2008,8462,6687,0,-5,-8,64,72,0
2982,2008,7023,6785,0,9,19,82,63,1
2983,2008,5371,6819,0,1,7,76,69,1
2984,2008,5269,7023,0,-1,11,65,54,1
2985,2008,6785,7023,0,-9,-19,63,82,0
2986,2008,4172,7077,0,15,24,85,61,1
2987,2008,645,7224,0,-5,-11,79,90,0
2988,2008,10809,7224,0,3,7,85,78,1
2989,2008,1802,7682,0,9,-1,69,70,0
2990,2008,10247,7682,0,1,9,72,63,1
2991,2008,9975,8048,0,9,-21,62,83,0
2992,2008,10043,8048,0,1,12,84,72,1
2993,2008,1036,8116,0,3,20,81,61,1
2994,2008,6687,8462,0,5,8,72,64,1
2995,2008,5167,8530,0,3,14,78,64,1
2996,2008,1869,8598,0,-11,-24,53,77,0
2997,2008,4896,8598,0,-3,-1,81,82,0
2998,2008,8905,8598,0,1,20,82,62,1
2999,2008,5269,8769,0,7,11,72,61,1
3000,2008,243,8803,0,-13,-15,57,72,0
3001,2008,1036,8803,0,-5,-5,71,76,0
3002,2008,4619,8803,0,-1,19,79,60,1
3003,2008,577,8905,0,-13,-20,54,74,0
3004,2008,5100,8905,0,1,18,85,67,1
3005,2008,5167,8905,0,-5,-3,72,75,0
3006,2008,8598,8905,0,-1,-20,62,82,0
3007,2008,1070,8939,0,1,-5,62,67,0
3008,2008,9425,8939,0,8,2,51,49,1
3009,2008,5100,9425,0,0,15,78,63,1
3010,2008,5674,9425,0,-15,-41,29,70,0
3011,2008,8939,9425,0,-8,-2,49,51,0
3012,2008,10247,9425,0,-11,-10,78,88,0
3013,2008,10809,9425,0,-2,-19,57,76,0
3014,2008,3155,9525,0,13,19,66,47,1
3015,2008,4172,9652,0,7,19,75,56,1
3016,2008,4253,9652,0,-1,-13,58,71,0
3017,2008,4206,9686,0,-5,13,80,67,1
3018,2008,5100,9720,0,15,24,87,63,1
3019,2008,8048,9975,0,-9,21,83,62,1
3020,2008,1539,10043,0,7,-6,69,75,0
3021,2008,4172,10043,0,11,15,72,57,1
3022,2008,8048,10043,0,-1,-12,72,84,0
3023,2008,2295,10247,0,7,-2,99,101,0
3024,2008,7682,10247,0,-1,-9,63,72,0
3025,2008,9425,10247,0,11,10,88,78,1
3026,2008,6304,10423,0,3,21,68,47,1
3027,2008,6565,10423,0,-1,-20,41,61,0
3028,2008,10653,10423,0,-9,-31,40,71,0
3029,2008,311,10491,0,-3,-10,65,75,0
3030,2008,2363,10491,0,5,-6,67,73,0
3031,2008,10809,10491,0,4,4,79,75,1
3032,2008,10423,10653,0,9,31,71,40,1
3033,2008,1948,10687,0,-11,-15,56,71,0
3034,2008,2071,10687,0,-7,17,73,56,1
3035,2008,4206,10687,0,-8,-17,55,72,0
3036,2008,3189,10809,0,-11,-12,61,73,0
3037,2008,7224,10809,0,-3,-7,78,85,0
3038,2008,9425,10809,0,2,19,76,57,1
3039,2008,10491,10809,0,-4,-4,75,79,0
3040,2009,3292,63,0,9,13,77,64,1
3041,2009,5605,150,0,0,15,58,43,1
3042,2009,10044,244,0,11,13,80,67,1
3043,2009,1574,312,0,-1,-14,57,71,0
3044,2009,4620,312,0,11,39,103,64,1
3045,2009,9789,312,0,7,-13,71,84,0
3046,2009,8686,346,0,3,11,78,67,1
3047,2009,8770,346,0,-5,-9,57,66,0
3048,2009,2364,716,0,13,24,86,62,1
3049,2009,9687,788,0,-3,17,72,55,1
3050,2009,4756,1037,0,1,4,75,71,1
3051,2009,8940,1071,0,-1,13,79,66,1
3052,2009,4965,1163,0,-3,13,84,71,1
3053,2009,1803,1404,0,15,56,103,47,1
3054,2009,5236,1540,0,-3,3,62,59,1
3055,2009,312,1574,0,1,14,71,57,1
3056,2009,10356,1574,0,9,-15,69,84,0
3057,2009,1404,1803,0,-15,-56,47,103,0
3058,2009,5270,1803,0,-1,9,82,73,1
3059,2009,5406,1803,0,-2,-7,75,82,0
3060,2009,7225,1803,0,-4,-12,60,72,0
3061,2009,8940,1803,0,-8,-26,66,92,0
3062,2009,5406,1870,0,11,19,78,59,1
3063,2009,5101,1977,0,13,11,81,70,1
3064,2009,4173,2106,0,8,17,60,43,1
3065,2009,10492,2106,0,5,-8,60,68,0
3066,2009,716,2364,0,-13,-24,62,86,0
3067,2009,8906,2364,0,-5,-5,69,74,0
3068,2009,10044,2364,0,-1,23,77,54,1
3069,2009,7024,2631,0,15,10,72,62,1
3070,2009,10688,2902,0,-7,2,61,59,1
3071,2009,63,3292,0,-9,-13,64,77,0
3072,2009,6305,3292,0,3,21,98,77,1
3073,2009,10248,3292,0,-8,-2,81,83,0
3074,2009,10248,3769,0,-7,4,76,72,1
3075,2009,2106,4173,0,-8,-17,43,60,0
3076,2009,5270,4173,0,1,5,67,62,1
3077,2009,5800,4173,0,-11,-10,74,84,0
3078,2009,312,4620,0,-11,-39,64,103,0
3079,2009,5270,4620,0,-1,12,64,52,1
3080,2009,5605,4620,0,-15,-20,54,74,0
3081,2009,8049,4620,0,-8,-7,72,79,0
3082,2009,1037,4756,0,-1,-4,71,75,0
3083,2009,6305,4756,0,7,14,84,70,1
3084,2009,5406,4897,0,3,4,83,79,1
3085,2009,9823,4897,0,-5,-1,57,58,0
3086,2009,1163,4965,0,3,-13,71,84,0
3087,2009,5101,4965,0,8,19,89,70,1
3088,2009,1977,5101,0,-13,-11,70,81,0
3089,2009,4965,5101,0,-8,-19,70,89,0
3090,2009,5406,5101,0,-1,11,102,91,1
3091,2009,1540,5236,0,3,-3,59,62,0
3092,2009,6688,5236,0,8,10,73,63,1
3093,2009,1803,5270,0,1,-9,73,82,0
3094,2009,4173,5270,0,-1,-5,62,67,0
3095,2009,4620,5270,0,1,-12,52,64,0
3096,2009,6305,5270,0,1,17,89,72,1
3097,2009,7449,5270,0,-13,-15,62,77,0
3098,2009,9687,5270,0,-8,-5,69,74,0
3099,2009,8906,5304,0,3,14,76,62,1
3100,2009,10390,5372,0,9,13,71,58,1
3101,2009,1803,5406,0,2,7,82,75,1
3102,2009,1870,5406,0,-11,-19,59,78,0
3103,2009,4897,5406,0,-3,-4,79,83,0
3104,2009,5101,5406,0,1,-11,91,102,0
3105,2009,150,5605,0,0,-15,43,58,0
3106,2009,4620,5605,0,15,20,74,54,1
3107,2009,6688,5639,0,13,28,82,54,1
3108,2009,4173,5800,0,11,10,84,74,1
3109,2009,3292,6305,0,-3,-21,77,98,0
3110,2009,4756,6305,0,-7,-14,70,84,0
3111,2009,5270,6305,0,-1,-17,72,89,0
3112,2009,6688,6305,0,-1,-12,60,72,0
3113,2009,7279,6305,0,-15,-43,58,101,0
3114,2009,10044,6305,0,-2,-14,69,83,0
3115,2009,7225,6464,0,7,5,61,56,1
3116,2009,8049,6653,0,-1,2,74,72,1
3117,2009,5236,6688,0,-8,-10,63,73,0
3118,2009,5639,6688,0,-13,-28,54,82,0
3119,2009,6305,6688,0,1,12,72,60,1
3120,2009,8686,6688,0,-1,-13,71,84,0
3121,2009,7024,6722,0,7,8,84,76,1
3122,2009,8804,6722,0,-1,-2,75,77,0
3123,2009,2631,7024,0,-15,-10,62,72,0
3124,2009,6722,7024,0,-7,-8,76,84,0
3125,2009,10044,7024,0,-2,2,78,76,1
3126,2009,10810,7024,0,-3,-5,55,60,0
3127,2009,10810,7078,0,9,18,77,59,1
3128,2009,1803,7225,0,4,12,72,60,1
3129,2009,6464,7225,0,-7,-5,56,61,0
3130,2009,10390,7225,0,1,-2,74,76,0
3131,2009,6305,7279,0,15,43,101,58,1
3132,2009,5270,7449,0,13,15,77,62,1
3133,2009,8686,8015,0,11,15,59,44,1
3134,2009,4620,8049,0,8,7,79,72,1
3135,2009,6653,8049,0,1,-2,72,74,0
3136,2009,346,8686,0,-3,-11,67,78,0
3137,2009,6688,8686,0,1,13,84,71,1
3138,2009,8015,8686,0,-11,-15,44,59,0
3139,2009,346,8770,0,5,9,66,57,1
3140,2009,6722,8804,0,1,2,77,75,1
3141,2009,2364,8906,0,5,5,74,69,1
3142,2009,5304,8906,0,-3,-14,62,76,0
3143,2009,1071,8940,0,1,-13,66,79,0
3144,2009,1803,8940,0,8,26,92,66,1
3145,2009,9908,9426,0,-5,-1,64,65,0
3146,2009,10044,9426,0,3,20,89,69,1
3147,2009,788,9687,0,3,-17,55,72,0
3148,2009,5270,9687,0,8,5,74,69,1
3149,2009,312,9789,0,-7,13,84,71,1
3150,2009,4897,9823,0,5,1,58,57,1
3151,2009,9426,9908,0,5,1,65,64,1
3152,2009,244,10044,0,-11,-13,67,80,0
3153,2009,2364,10044,0,1,-23,54,77,0
3154,2009,6305,10044,0,2,14,83,69,1
3155,2009,7024,10044,0,2,-2,76,78,0
3156,2009,9426,10044,0,-3,-20,69,89,0
3157,2009,3292,10248,0,8,2,83,81,1
3158,2009,3769,10248,0,7,-4,72,76,0
3159,2009,1574,10356,0,-9,15,84,69,1
3160,2009,5372,10390,0,-9,-13,58,71,0
3161,2009,7225,10390,0,-1,2,76,74,1
3162,2009,2106,10492,0,-5,8,68,60,1
3163,2009,2902,10688,0,7,-2,59,61,0
3164,2009,10810,10688,0,8,11,60,49,1
3165,2009,7024,10810,0,3,5,60,55,1
3166,2009,7078,10810,0,-9,-18,59,77,0
3167,2009,10688,10810,0,-8,-11,49,60,0
3168,2010,2365,401,0,15,29,73,44,1
3169,2010,10655,401,0,0,-17,44,61,0
3170,2010,2365,647,0,2,7,78,71,1
3171,2010,6757,647,0,-8,-8,68,76,0
3172,2010,7616,647,0,-11,-9,59,68,0
3173,2010,8532,647,0,-7,-23,49,72,0
3174,2010,2365,1038,0,4,2,61,59,1
3175,2010,4208,1038,0,3,-7,56,63,0
3176,2010,5271,1038,0,0,-2,50,52,0
3177,2010,5774,1038,0,-8,-2,52,54,0
3178,2010,8687,1038,0,4,-4,59,63,0
3179,2010,9872,1038,0,-7,-18,59,77,0
3180,2010,2804,1072,0,-3,-7,92,99,0
3181,2010,4208,1072,0,5,12,84,72,1
3182,2010,2365,1164,0,7,15,68,53,1
3183,2010,4621,1164,0,-1,-15,62,77,0
3184,2010,5407,1541,0,-3,8,86,78,1
3185,2010,4289,1871,0,11,17,62,45,1
3186,2010,8771,1871,0,7,-13,65,78,0
3187,2010,10689,1871,0,8,-18,69,87,0
3188,2010,401,2365,0,-15,-29,44,73,0
3189,2010,647,2365,0,-2,-7,71,78,0
3190,2010,1038,2365,0,-4,-2,59,61,0
3191,2010,1164,2365,0,-7,-15,53,68,0
3192,2010,7226,2365,0,-3,-13,57,70,0
3193,2010,10493,2365,0,-1,-21,57,78,0
3194,2010,4289,2632,0,15,29,100,71,1
3195,2010,1072,2804,0,3,7,99,92,1
3196,2010,3293,2903,0,1,7,67,60,1
3197,2010,6620,3157,0,-11,14,97,83,1
3198,2010,6654,3259,0,8,9,75,66,1
3199,2010,6723,3259,0,3,-5,59,64,0
3200,2010,2903,3293,0,-1,-7,60,67,0
3201,2010,8687,3293,0,7,22,87,65,1
3202,2010,4966,3584,0,9,12,89,77,1
3203,2010,4425,4174,0,-15,-16,74,90,0
3204,2010,6465,4174,0,-8,2,69,67,1
3205,2010,1038,4208,0,-3,7,63,56,1
3206,2010,1072,4208,0,-5,-12,72,84,0
3207,2010,6363,4208,0,-13,-20,62,82,0
3208,2010,10811,4208,0,-4,-5,96,101,0
3209,2010,1871,4289,0,-11,-17,45,62,0
3210,2010,2632,4289,0,-15,-29,71,100,0
3211,2010,10357,4289,0,-8,-30,60,90,0
3212,2010,10493,4289,0,-1,7,73,66,1
3213,2010,4174,4425,0,15,16,90,74,1
3214,2010,1164,4621,0,1,15,77,62,1
3215,2010,10391,4898,0,-5,2,80,78,1
3216,2010,3584,4966,0,-9,-12,77,89,0
3217,2010,5271,4966,0,-1,2,85,83,1
3218,2010,1038,5271,0,0,2,52,50,1
3219,2010,4966,5271,0,1,-2,83,85,0
3220,2010,6139,5271,0,-7,-3,67,70,0
3221,2010,6465,5271,0,-4,-7,52,59,0
3222,2010,8805,5271,0,-1,-1,69,70,0
3223,2010,10811,5305,0,5,11,65,54,1
3224,2010,1541,5407,0,3,-8,78,86,0
3225,2010,10493,5407,0,8,9,68,59,1
3226,2010,6105,5538,0,11,5,62,57,1
3227,2010,10493,5640,0,13,27,77,50,1
3228,2010,1038,5774,0,8,2,54,52,1
3229,2010,9977,5774,0,9,-1,65,66,0
3230,2010,5538,6105,0,-11,-5,57,62,0
3231,2010,10391,6105,0,-8,18,82,64,1
3232,2010,5271,6139,0,7,3,70,67,1
3233,2010,4208,6363,0,13,20,82,62,1
3234,2010,4174,6465,0,8,-2,67,69,0
3235,2010,5271,6465,0,4,7,59,52,1
3236,2010,9654,6465,0,1,-3,66,69,0
3237,2010,6757,6567,0,-5,1,51,50,1
3238,2010,7025,6586,0,11,23,89,66,1
3239,2010,3157,6620,0,11,-14,83,97,0
3240,2010,8805,6620,0,8,15,83,68,1
3241,2010,3259,6654,0,-8,-9,66,75,0
3242,2010,7819,6654,0,-13,-17,51,68,0
3243,2010,8805,6654,0,-4,3,76,73,1
3244,2010,3259,6723,0,-3,5,64,59,1
3245,2010,647,6757,0,8,8,76,68,1
3246,2010,6567,6757,0,5,-1,50,51,0
3247,2010,6586,7025,0,-11,-23,66,89,0
3248,2010,10811,7025,0,-3,3,71,68,1
3249,2010,2365,7226,0,3,13,70,57,1
3250,2010,8050,7226,0,-9,-8,64,72,0
3251,2010,8941,7226,0,-1,-2,61,63,0
3252,2010,8532,7382,0,-3,9,80,71,1
3253,2010,10045,7450,0,13,3,73,70,1
3254,2010,647,7616,0,11,9,68,59,1
3255,2010,8805,7718,0,5,3,62,59,1
3256,2010,6654,7819,0,13,17,68,51,1
3257,2010,7226,8050,0,9,8,72,64,1
3258,2010,647,8532,0,7,23,72,49,1
3259,2010,7382,8532,0,3,-9,71,80,0
3260,2010,10045,8532,0,8,-7,68,75,0
3261,2010,1038,8687,0,-4,4,63,59,1
3262,2010,3293,8687,0,-7,-22,65,87,0
3263,2010,10011,8687,0,-15,-23,56,79,0
3264,2010,1871,8771,0,-7,13,78,65,1
3265,2010,5271,8805,0,1,1,70,69,1
3266,2010,6620,8805,0,-8,-15,68,83,0
3267,2010,6654,8805,0,4,-3,73,76,0
3268,2010,7718,8805,0,-5,-3,59,62,0
3269,2010,10357,8907,0,-1,1,81,80,1
3270,2010,7226,8941,0,1,2,63,61,1
3271,2010,9824,8941,0,-7,-16,53,69,0
3272,2010,6465,9654,0,-1,3,69,66,1
3273,2010,8941,9824,0,7,16,69,53,1
3274,2010,1038,9872,0,7,18,77,59,1
3275,2010,5774,9977,0,-9,1,66,65,1
3276,2010,8687,10011,0,15,23,79,56,1
3277,2010,7450,10045,0,-13,-3,70,73,0
3278,2010,8532,10045,0,-8,7,75,68,1
3279,2010,4289,10357,0,8,30,90,60,1
3280,2010,8907,10357,0,1,-1,80,81,0
3281,2010,4898,10391,0,5,-2,78,80,0
3282,2010,6105,10391,0,8,-18,64,82,0
3283,2010,10493,10391,0,9,13,69,56,1
3284,2010,2365,10493,0,1,21,78,57,1
3285,2010,4289,10493,0,1,-7,66,73,0
3286,2010,5407,10493,0,-8,-9,59,68,0
3287,2010,5640,10493,0,-13,-27,50,77,0
3288,2010,10391,10493,0,-9,-13,56,69,0
3289,2010,401,10655,0,0,17,61,44,1
3290,2010,1871,10689,0,-8,18,87,69,1
3291,2010,10712,10689,0,-9,-4,49,53,0
3292,2010,10689,10712,0,9,4,53,49,1
3293,2010,4208,10811,0,4,5,101,96,1
3294,2010,5305,10811,0,-5,-11,54,65,0
3295,2010,7025,10811,0,3,-3,68,71,0
3296,2011,6568,65,0,13,13,69,56,1
3297,2011,9757,152,0,0,9,70,61,1
3298,2011,1805,314,0,2,2,65,63,1
3299,2011,2366,314,0,4,-16,77,93,0
3300,2011,5103,314,0,-7,-2,75,77,0
3301,2011,8908,314,0,1,-1,69,70,0
3302,2011,9560,382,0,0,4,81,77,1
3303,2011,10690,667,0,9,14,72,58,1
3304,2011,4175,824,0,15,19,72,53,1
3305,2011,1805,978,0,11,29,81,52,1
3306,2011,1805,1039,0,5,12,53,41,1
3307,2011,2805,1039,0,6,-3,71,74,0
3308,2011,6758,1039,0,-1,-2,58,60,0
3309,2011,7026,1039,0,7,-1,70,71,0
3310,2011,9910,1039,0,-3,-8,62,70,0
3311,2011,10690,1039,0,4,-7,54,61,0
3312,2011,2805,1073,0,1,9,83,74,1
3313,2011,3294,1073,0,-8,-22,67,89,0
3314,2011,10713,1073,0,-11,-8,66,74,0
3315,2011,1805,1474,0,3,11,69,58,1
3316,2011,5408,1474,0,-5,-15,63,78,0
3317,2011,9295,1542,0,0,-18,52,70,0
3318,2011,10494,1542,0,7,8,84,76,1
3319,2011,314,1805,0,-2,-2,63,65,0
3320,2011,978,1805,0,-11,-29,52,81,0
3321,2011,1039,1805,0,-5,-12,41,53,0
3322,2011,1474,1805,0,-3,-11,58,69,0
3323,2011,4290,1805,0,-1,-1,55,56,0
3324,2011,7719,1805,0,1,-7,67,74,0
3325,2011,314,2366,0,-4,16,93,77,1
3326,2011,3356,2366,0,-15,-42,45,87,0
3327,2011,5238,2366,0,-7,-2,71,73,0
3328,2011,1039,2805,0,-6,3,74,71,1
3329,2011,1073,2805,0,-1,-9,74,83,0
3330,2011,7820,2805,0,-13,-28,51,79,0
3331,2011,9428,2805,0,-5,-8,65,73,0
3332,2011,6568,2904,0,8,-14,57,71,0
3333,2011,8942,2904,0,3,-7,50,57,0
3334,2011,9910,2904,0,-1,1,72,71,1
3335,2011,6655,3124,0,7,32,98,66,1
3336,2011,10046,3124,0,-1,-4,57,61,0
3337,2011,9910,3158,0,-5,18,74,56,1
3338,2011,10392,3192,0,3,3,68,65,1
3339,2011,1073,3294,0,8,22,89,67,1
3340,2011,8431,3294,0,5,-15,71,86,0
3341,2011,2366,3356,0,15,42,87,45,1
3342,2011,4175,3771,0,8,14,73,59,1
3343,2011,9655,3771,0,1,-11,62,73,0
3344,2011,8688,3878,0,11,17,77,60,1
3345,2011,824,4175,0,-15,-19,53,72,0
3346,2011,3771,4175,0,-8,-14,59,73,0
3347,2011,7383,4175,0,-11,-20,57,77,0
3348,2011,9910,4175,0,-10,10,71,61,1
3349,2011,9825,4209,0,-7,-5,68,73,0
3350,2011,10690,4209,0,1,5,70,65,1
3351,2011,1805,4290,0,1,1,56,55,1
3352,2011,6307,4290,0,2,-7,69,76,0
3353,2011,6655,4290,0,3,-2,60,62,0
3354,2011,7159,4290,0,-9,-2,57,59,0
3355,2011,10494,4290,0,-1,-8,63,71,0
3356,2011,6307,4540,0,13,15,102,87,1
3357,2011,5607,4622,0,-9,1,62,61,1
3358,2011,6307,4899,0,9,18,81,63,1
3359,2011,8688,4899,0,8,-4,62,66,0
3360,2011,10812,4899,0,5,-11,55,66,0
3361,2011,314,5103,0,7,2,77,75,1
3362,2011,2366,5238,0,7,2,73,71,1
3363,2011,8806,5238,0,-1,-30,45,75,0
3364,2011,9428,5272,0,3,2,78,76,1
3365,2011,1474,5408,0,5,15,78,63,1
3366,2011,4622,5607,0,9,-1,61,62,0
3367,2011,7383,5607,0,1,17,65,48,1
3368,2011,7719,5789,0,13,18,68,50,1
3369,2011,4290,6307,0,-2,7,76,69,1
3370,2011,4540,6307,0,-13,-15,87,102,0
3371,2011,4899,6307,0,-9,-18,63,81,0
3372,2011,10392,6307,0,-5,-3,83,86,0
3373,2011,65,6568,0,-13,-13,56,69,0
3374,2011,2904,6568,0,-8,14,71,57,1
3375,2011,8908,6587,0,9,4,85,81,1
3376,2011,3124,6655,0,-7,-32,66,98,0
3377,2011,4290,6655,0,-3,2,62,60,1
3378,2011,9757,6655,0,-15,-29,46,75,0
3379,2011,1039,6758,0,1,2,60,58,1
3380,2011,8772,6958,0,3,2,66,64,1
3381,2011,1039,7026,0,-7,1,71,70,1
3382,2011,9560,7026,0,-15,-23,51,74,0
3383,2011,4290,7159,0,9,2,59,57,1
3384,2011,8567,7227,0,-11,-22,43,65,0
3385,2011,9910,7227,0,-8,18,94,76,1
3386,2011,4175,7383,0,11,20,77,57,1
3387,2011,5607,7383,0,-1,-17,48,65,0
3388,2011,9978,7383,0,7,-3,66,69,0
3389,2011,1805,7719,0,-1,7,74,67,1
3390,2011,5789,7719,0,-13,-18,50,68,0
3391,2011,8772,7719,0,-5,-7,64,71,0
3392,2011,2805,7820,0,13,28,79,51,1
3393,2011,3294,8431,0,-5,15,86,71,1
3394,2011,7227,8567,0,11,22,65,43,1
3395,2011,3878,8688,0,-11,-17,60,77,0
3396,2011,4899,8688,0,-8,4,66,62,1
3397,2011,6958,8772,0,-3,-2,64,66,0
3398,2011,7719,8772,0,5,7,71,64,1
3399,2011,5238,8806,0,1,30,75,45,1
3400,2011,314,8908,0,-1,1,70,69,1
3401,2011,6587,8908,0,-9,-4,81,85,0
3402,2011,2904,8942,0,-3,7,57,50,1
3403,2011,1542,9295,0,0,18,70,52,1
3404,2011,2805,9428,0,5,8,73,65,1
3405,2011,5272,9428,0,-3,-2,76,78,0
3406,2011,382,9560,0,0,-4,77,81,0
3407,2011,7026,9560,0,15,23,74,51,1
3408,2011,3771,9655,0,-1,11,73,62,1
3409,2011,9910,9689,0,0,13,59,46,1
3410,2011,152,9757,0,0,-9,61,70,0
